frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
63,True,True,0.000000,1.000000,-2000.000000,-4199.140137,17.000000,0.000000,1051.030029,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000100,0.000000,0.000000
64,True,True,0.000000,1.000000,-2000.000000,-4190.310059,17.000000,0.000000,1063.539917,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000100,0.000000,0.000000
65,True,True,0.000000,1.000000,-2000.000000,-4181.379883,17.000000,0.000000,1075.949951,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000100,0.000000,0.000000
66,True,True,0.000000,1.000000,-2000.000000,-4172.339844,17.000000,0.000000,1088.250000,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000100,0.000000,0.000000
67,True,True,0.000000,1.000000,-2000.000000,-4163.199707,17.000000,0.000000,1100.439941,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000200,0.000000,0.000000
68,True,True,0.000000,1.000000,-2000.000000,-4153.959961,17.000000,0.000000,1112.530029,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000200,0.000000,0.000000
69,True,True,0.000000,1.000000,-2000.000000,-4144.620117,17.000000,0.000000,1124.520020,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000200,0.000000,0.000000
70,True,True,0.000000,1.000000,-2000.000000,-4135.179688,17.000000,0.000000,1136.400024,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000200,0.000000,0.000000
71,True,True,0.000000,1.000000,-2000.000000,-4125.640137,17.000000,0.000000,1148.179932,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000200,0.000000,0.000000
72,True,True,0.000000,1.000000,-2000.000000,-4116.000000,17.000000,0.000000,1159.859985,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000200,0.000000,0.000000
73,True,True,0.000000,1.000000,-2000.000000,-4106.270020,17.000000,0.000000,1171.439941,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000200,0.000000,0.000000
74,True,True,0.000000,1.000000,-2000.000000,-4096.439941,17.000000,0.000000,1182.919922,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000300,0.000000,0.000000
75,True,True,0.000000,1.000000,-2000.000000,-4086.510010,17.000000,0.000000,1194.299927,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000300,0.000000,0.000000
76,True,True,0.000000,1.000000,-2000.000000,-4076.489990,17.000000,0.000000,1205.579956,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000300,0.000000,0.000000
77,True,True,0.000000,1.000000,-2000.000000,-4066.369873,17.000000,0.000000,1216.770020,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000300,0.000000,0.000000
78,True,True,0.000000,1.000000,-2000.000000,-4056.159912,17.000000,0.000000,1227.859985,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000300,0.000000,0.000000
79,True,True,0.000000,1.000000,-2000.000000,-4045.859863,17.000000,0.000000,1238.859985,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000300,0.000000,0.000000
80,True,True,0.000000,1.000000,-2000.000000,-4035.469971,17.000000,0.000000,1249.760010,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000300,0.000000,0.000000
81,True,True,0.000000,1.000000,-2000.000000,-4024.989990,17.000000,0.000000,1260.569946,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000300,0.000000,0.000000
82,True,True,0.000000,1.000000,-2000.000000,-4014.419922,17.000000,0.000000,1271.289917,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000400,0.000000,0.000000
83,True,True,0.000000,1.000000,-2000.000000,-4003.760010,17.000000,0.000000,1281.909912,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000400,0.000000,0.000000
84,True,True,0.000000,1.000000,-2000.000000,-3993.010010,17.000000,0.000000,1292.439941,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000400,0.000000,0.000000
85,True,True,0.000000,1.000000,-2000.000000,-3982.169922,17.000000,0.000000,1302.880005,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000400,0.000000,0.000000
86,True,True,0.000000,1.000000,-2000.000000,-3971.239990,17.000000,0.000000,1313.229980,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000400,0.000000,0.000000
87,True,True,0.000000,1.000000,-2000.000000,-3960.229980,17.000000,0.000000,1323.500000,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000400,0.000000,0.000000
88,True,True,0.000000,1.000000,-2000.000000,-3949.129883,17.000000,0.000000,1333.679932,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000400,0.000000,0.000000
89,True,True,0.000000,1.000000,-2000.000000,-3937.949951,17.000000,0.000000,1343.770020,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000400,0.000000,0.000000
90,True,True,0.000000,1.000000,-2000.000000,-3926.679932,17.000000,0.000000,1353.770020,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000400,0.000000,0.000000
91,True,True,0.000000,1.000000,-2000.000000,-3915.329834,17.000000,0.000000,1363.689941,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000500,0.000000,0.000000
92,True,True,0.000000,1.000000,-2000.000000,-3903.899902,17.000000,0.000000,1373.520020,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000500,0.000000,0.000000
93,True,True,0.000000,1.000000,-2000.000000,-3892.379883,17.000000,0.000000,1383.270020,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000500,0.000000,0.000000
94,True,True,0.000000,1.000000,-2000.000000,-3880.780029,17.000000,0.000000,1392.939941,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000500,0.000000,0.000000
95,True,True,0.000000,1.000000,-2000.000000,-3869.099854,17.000000,0.000000,1402.380005,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000500,0.000000,0.000000
96,True,True,0.000000,1.000000,-2000.000000,-3857.339844,17.000000,0.000000,1410.640015,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000600,0.000000,0.000000
97,True,True,0.000000,1.000000,-2000.000000,-3845.520020,17.000000,0.000000,1418.900024,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
98,True,True,0.000000,1.000000,-2000.000000,-3833.629883,17.000000,0.000000,1427.159912,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
99,True,True,0.000000,1.000000,-2000.000000,-3821.669922,17.000000,0.000000,1435.419922,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
100,True,True,0.000000,1.000000,-2000.000000,-3809.639893,17.000000,0.000000,1443.679932,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
101,True,True,0.000000,1.000000,-2000.000000,-3797.539795,17.000000,0.000000,1451.939941,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
102,True,True,0.000000,1.000000,-2000.000000,-3785.369873,17.000000,0.000000,1460.199951,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
103,True,True,0.000000,1.000000,-2000.000000,-3773.129883,17.000000,0.000000,1468.459961,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
104,True,True,0.000000,1.000000,-2000.000000,-3760.819824,17.000000,0.000000,1476.719971,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
105,True,True,0.000000,1.000000,-2000.000000,-3748.439941,17.000000,0.000000,1484.979980,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
106,True,True,0.000000,1.000000,-2000.000000,-3736.000000,17.000000,0.000000,1493.239990,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
107,True,True,0.000000,1.000000,-2000.000000,-3723.489990,17.000000,0.000000,1501.500000,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
108,True,True,0.000000,1.000000,-2000.000000,-3710.909912,17.000000,0.000000,1509.760010,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
109,True,True,0.000000,1.000000,-2000.000000,-3698.260010,17.000000,0.000000,1518.020020,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
110,True,True,0.000000,1.000000,-2000.000000,-3685.540039,17.000000,0.000000,1526.279907,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
111,True,True,0.000000,1.000000,-2000.000000,-3672.750000,17.000000,0.000000,1534.539917,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
112,True,True,0.000000,1.000000,-2000.000000,-3659.889893,17.000000,0.000000,1542.799927,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
113,True,True,0.000000,1.000000,-2000.000000,-3646.959961,17.000000,0.000000,1551.059937,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
114,True,True,0.000000,1.000000,-2000.000000,-3633.969971,17.000000,0.000000,1559.319946,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
115,True,True,0.000000,1.000000,-2000.000000,-3620.909912,17.000000,0.000000,1567.579956,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
116,True,True,0.000000,1.000000,-2000.000000,-3607.780029,17.000000,0.000000,1575.839966,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
117,True,True,0.000000,1.000000,-2000.000000,-3594.579834,17.000000,0.000000,1584.099976,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
118,True,True,0.000000,1.000000,-2000.000000,-3581.309814,17.000000,0.000000,1592.359985,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
119,True,True,0.000000,1.000000,-2000.000000,-3567.969971,17.000000,0.000000,1600.619995,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
120,True,True,0.000000,1.000000,-2000.000000,-3554.559814,17.000000,0.000000,1608.880005,8.280000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
121,True,True,0.000000,1.000000,-2000.000000,-3541.149902,17.000000,0.000000,1608.880005,8.330000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
122,True,True,0.000000,1.000000,-2000.000000,-3527.739990,17.000000,0.000000,1608.880005,8.360000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
123,True,True,0.000000,1.000000,-2000.000000,-3514.329834,17.000000,0.000000,1608.880005,8.380000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
124,True,True,0.000000,1.000000,-2000.000000,-3500.919922,17.000000,0.000000,1608.880005,8.389999,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
125,True,True,0.000000,1.000000,-2000.000000,-3487.510010,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
126,True,True,0.000000,1.000000,-2000.000000,-3474.099854,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
127,True,True,0.000000,1.000000,-2000.000000,-3460.689941,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
128,True,True,0.000000,1.000000,-2000.000000,-3447.280029,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
129,True,True,0.000000,1.000000,-2000.000000,-3433.869873,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
130,True,True,0.000000,1.000000,-2000.000000,-3420.459961,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
131,True,True,0.000000,1.000000,-2000.000000,-3407.049805,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
132,True,True,0.000000,1.000000,-2000.000000,-3393.639893,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
133,True,True,0.000000,1.000000,-2000.000000,-3380.229980,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
134,True,True,0.000000,1.000000,-2000.000000,-3366.819824,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
135,True,True,0.000000,1.000000,-2000.000000,-3353.409912,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
136,True,True,0.000000,1.000000,-2000.000000,-3340.000000,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
137,True,True,0.000000,1.000000,-2000.000000,-3326.589844,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
138,True,True,0.000000,1.000000,-2000.000000,-3313.179932,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
139,True,True,0.000000,1.000000,-2000.000000,-3299.770020,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
140,True,True,0.000000,1.000000,-2000.000000,-3286.359863,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
141,True,True,0.000000,1.000000,-2000.000000,-3272.949951,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
142,True,True,0.000000,1.000000,-2000.000000,-3259.540039,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
143,True,True,0.000000,1.000000,-2000.000000,-3246.129883,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
144,True,True,0.000000,1.000000,-2000.000000,-3232.719971,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
145,True,True,0.000000,1.000000,-2000.000000,-3219.309814,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
146,True,True,0.000000,1.000000,-2000.000000,-3205.899902,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
147,True,True,0.000000,1.000000,-2000.000000,-3192.489990,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
148,True,True,0.000000,1.000000,-2000.000000,-3179.079834,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
149,True,True,0.000000,1.000000,-2000.000000,-3165.669922,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
150,True,True,0.000000,1.000000,-2000.000000,-3152.260010,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
151,True,True,0.000000,1.000000,-2000.000000,-3138.849854,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
152,True,True,0.000000,1.000000,-2000.000000,-3125.439941,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
153,True,True,0.000000,1.000000,-2000.000000,-3112.030029,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
154,True,True,0.000000,1.000000,-2000.000000,-3098.619873,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
155,True,True,0.000000,1.000000,-2000.000000,-3085.209961,17.000000,0.000000,1608.880005,8.400000,-0.003353,0.003358,0.707102,0.707096,-0.000700,0.000000,0.000000
