frame,input.bHandbrake,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
106,False,True,True,0.000000,1.000000,-2000.000000,-3849.379883,18.639999,0.000000,1107.349976,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
107,False,True,True,0.000000,1.000000,-2000.000000,-3840.149902,18.639999,0.000000,1111.189941,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
108,False,True,True,0.000000,1.000000,-2000.000000,-3830.889893,18.639999,0.000000,1114.989990,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
109,False,True,True,0.000000,1.000000,-2000.000000,-3821.599854,18.639999,0.000000,1118.760010,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
110,False,True,True,0.000000,1.000000,-2000.000000,-3812.280029,18.639999,0.000000,1122.500000,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
111,False,True,True,0.000000,1.000000,-2000.000000,-3802.929932,18.639999,0.000000,1126.209961,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
112,False,True,True,0.000000,1.000000,-2000.000000,-3793.539795,18.639999,0.000000,1129.890015,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
113,False,True,True,0.000000,1.000000,-2000.000000,-3784.119873,18.639999,0.000000,1133.530029,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
114,False,True,True,0.000000,1.000000,-2000.000000,-3774.669922,18.639999,0.000000,1137.140015,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
115,False,True,True,0.000000,1.000000,-2000.000000,-3765.189941,18.639999,0.000000,1140.719971,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
116,False,True,True,0.000000,1.000000,-2000.000000,-3755.679932,18.639999,0.000000,1144.270020,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
117,False,True,True,0.000000,1.000000,-2000.000000,-3746.139893,18.639999,0.000000,1147.789917,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
118,False,True,True,0.000000,1.000000,-2000.000000,-3736.569824,18.639999,0.000000,1151.280029,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
119,False,True,True,0.000000,1.000000,-2000.000000,-3726.979980,18.639999,0.000000,1154.739990,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
120,False,True,True,0.000000,1.000000,-2000.000000,-3717.359863,18.639999,0.000000,1158.169922,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
121,False,True,True,0.000000,1.000000,-2000.000000,-3707.709961,18.639999,0.000000,1161.569946,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
122,False,True,True,0.000000,1.000000,-2000.000000,-3698.030029,18.639999,0.000000,1164.939941,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
123,False,True,True,0.000000,1.000000,-2000.000000,-3688.319824,18.639999,0.000000,1168.280029,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
124,False,True,True,0.000000,1.000000,-2000.000000,-3678.579834,18.639999,0.000000,1171.589966,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
125,False,True,True,0.000000,1.000000,-2000.000000,-3668.819824,18.639999,0.000000,1174.880005,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
126,False,True,True,0.000000,1.000000,-2000.000000,-3659.030029,18.639999,0.000000,1178.140015,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
127,False,True,True,0.000000,1.000000,-2000.000000,-3649.209961,18.639999,0.000000,1181.369995,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
128,False,True,True,0.000000,1.000000,-2000.000000,-3639.369873,18.639999,0.000000,1184.569946,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
129,False,True,True,0.000000,1.000000,-2000.000000,-3629.500000,18.639999,0.000000,1187.750000,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
130,False,True,True,0.000000,1.000000,-2000.000000,-3619.599854,18.639999,0.000000,1190.900024,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
131,False,True,True,0.000000,1.000000,-2000.000000,-3609.679932,18.639999,0.000000,1194.020020,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
132,False,True,True,0.000000,1.000000,-2000.000000,-3599.729980,18.639999,0.000000,1197.109985,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
133,False,True,True,0.000000,1.000000,-2000.000000,-3589.750000,18.639999,0.000000,1200.179932,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
134,False,True,True,0.000000,1.000000,-2000.000000,-3579.750000,18.639999,0.000000,1203.219971,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
135,False,True,True,0.000000,1.000000,-2000.000000,-3569.719971,18.639999,0.000000,1206.239990,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
136,False,True,True,0.000000,1.000000,-2000.000000,-3559.669922,18.639999,0.000000,1209.229980,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
137,False,True,True,0.000000,1.000000,-2000.000000,-3549.589844,18.639999,0.000000,1212.189941,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
138,False,True,True,0.000000,1.000000,-2000.000000,-3539.489990,18.639999,0.000000,1215.130005,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
139,False,True,True,0.000000,1.000000,-2000.000000,-3529.359863,18.639999,0.000000,1218.039917,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
140,False,True,True,0.000000,1.000000,-2000.000000,-3519.209961,18.639999,0.000000,1220.929932,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
141,False,True,True,0.000000,1.000000,-2000.000000,-3509.040039,18.639999,0.000000,1223.789917,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
142,False,True,True,0.000000,1.000000,-2000.000000,-3498.839844,18.639999,0.000000,1226.630005,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
143,False,True,True,0.000000,1.000000,-2000.000000,-3488.619873,18.639999,0.000000,1229.439941,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
144,False,True,True,0.000000,1.000000,-2000.000000,-3478.369873,18.639999,0.000000,1232.229980,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
145,False,True,True,0.000000,1.000000,-2000.000000,-3468.099854,18.639999,0.000000,1235.000000,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
146,False,True,True,0.000000,1.000000,-2000.000000,-3457.809814,18.639999,0.000000,1237.739990,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
147,False,True,True,0.000000,1.000000,-2000.000000,-3447.500000,18.639999,0.000000,1240.459961,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
148,False,True,True,0.000000,1.000000,-2000.000000,-3437.159912,18.639999,0.000000,1243.159912,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
149,False,True,True,0.000000,1.000000,-2000.000000,-3426.799805,18.639999,0.000000,1245.829956,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
150,False,True,True,0.000000,1.000000,-2000.000000,-3416.419922,18.639999,0.000000,1248.479980,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
151,False,True,True,0.000000,1.000000,-2000.000000,-3406.020020,18.639999,0.000000,1251.109985,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
152,False,True,True,0.000000,1.000000,-2000.000000,-3395.589844,18.639999,0.000000,1253.709961,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
153,False,True,True,0.000000,1.000000,-2000.000000,-3385.139893,18.639999,0.000000,1256.289917,8.420000,-0.002101,0.002112,0.707106,0.707101,0.000000,0.000000,0.000000
