frame,input.bJump,input.bJumped,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
39,False,False,0.000000,0.000000,0.400000,0.000000,135.729996,1.030000,0.000000,315.459991,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.410000,0.000000,138.309998,1.030000,0.000000,310.039978,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.420000,0.000000,140.849991,1.030000,0.000000,304.619995,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.430000,0.000000,143.339996,1.030000,0.000000,299.199982,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,0.440000,0.000000,145.789993,1.030000,0.000000,293.779999,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,0.450000,0.000000,148.190002,1.030000,0.000000,288.359985,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,0.460000,0.000000,150.550003,1.030000,0.000000,282.940002,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,0.470000,0.000000,152.860001,1.030000,0.000000,277.519989,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,0.480000,0.000000,155.129990,1.030000,0.000000,272.100006,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,0.490000,0.000000,157.349991,1.030000,0.000000,266.679993,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,0.500000,0.000000,159.529999,1.030000,0.000000,261.259979,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,0.510000,0.000000,161.660004,1.030000,0.000000,255.839996,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,0.520000,0.000000,163.750000,1.030000,0.000000,250.419998,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,0.530000,0.000000,165.789993,1.030000,0.000000,245.000000,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,0.540000,0.000000,167.789993,1.030000,0.000000,239.580002,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,0.550000,0.000000,169.739990,1.030000,0.000000,234.159988,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,0.560000,0.000000,171.649994,1.030000,0.000000,228.739990,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,0.570000,0.000000,173.509995,1.030000,0.000000,223.319992,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,0.580000,0.000000,175.330002,1.030000,0.000000,217.899994,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,0.590000,0.000000,177.099991,1.030000,0.000000,212.479996,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,0.600000,0.000000,178.830002,1.030000,0.000000,207.059998,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,0.610000,0.000000,180.509995,1.030000,0.000000,201.639999,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,0.620000,0.000000,182.149994,1.030000,0.000000,196.220001,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,0.630000,0.000000,183.739990,1.030000,0.000000,190.800003,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,0.640000,0.000000,185.279999,1.030000,0.000000,185.379990,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,0.650000,0.000000,186.779999,1.030000,0.000000,179.959991,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,0.660000,0.000000,188.229996,1.030000,0.000000,174.539993,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,0.670000,0.000000,189.639999,1.030000,0.000000,169.119995,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,0.680000,0.000000,191.000000,1.030000,0.000000,163.699997,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,0.690000,0.000000,192.319992,1.030000,0.000000,158.279999,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,0.700000,0.000000,193.589996,1.030000,0.000000,152.860001,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,0.710000,0.000000,194.819992,1.030000,0.000000,147.440002,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
71,True,True,-1.000000,0.090000,4.870000,0.000000,196.000000,499.160004,0.000000,142.020004,-0.000763,0.010749,0.000040,0.999942,-0.183200,1.858300,0.009000
72,False,False,1.000000,0.000000,9.030000,0.000000,197.139999,499.160004,0.000000,136.599991,-0.002258,0.026049,0.000078,0.999658,-0.359300,3.672000,0.009800
73,False,False,1.000000,0.000000,13.190000,0.000000,198.229996,499.160004,0.000000,131.179993,-0.004459,0.048707,0.000116,0.998803,-0.528500,5.442200,0.010400
74,False,False,1.000000,0.000000,17.350000,0.000000,199.279999,499.160004,0.000000,125.759995,-0.007329,0.078519,0.000154,0.996886,-0.527700,5.474600,0.008100
75,False,False,1.000000,0.000000,21.510000,0.000000,200.279999,499.160004,0.000000,120.339996,-0.010194,0.108390,0.000181,0.994056,-0.524900,5.474800,0.006200
76,False,False,1.000000,0.000000,25.670000,0.000000,201.239990,499.160004,0.000000,114.919998,-0.013037,0.130493,0.000278,0.991363,-0.683100,5.343900,0.043700
77,False,False,1.000000,0.000000,29.830000,0.000000,202.149994,499.160004,0.000000,109.500000,-0.016516,0.152002,0.000467,0.988242,-0.833200,5.216300,0.087200
78,False,False,1.000000,0.000000,33.989998,0.000000,203.019989,499.160004,0.000000,104.079994,-0.020606,0.172923,0.000758,0.984720,-0.975200,5.091900,0.136100
79,False,False,1.000000,0.000000,38.149998,0.000000,203.839996,499.160004,0.000000,98.659996,-0.025272,0.193267,0.001163,0.980820,-1.109200,4.970700,0.189900
80,False,False,1.000000,0.000000,42.309998,0.000000,204.619995,499.160004,0.000000,93.239998,-0.030489,0.213033,0.001691,0.976568,-1.235400,4.852700,0.248000
81,False,False,1.000000,0.000000,46.469997,0.000000,205.349991,499.160004,0.000000,87.820000,-0.036234,0.232233,0.002349,0.971982,-1.353900,4.737900,0.309900
82,False,False,1.000000,0.000000,50.629997,0.000000,206.039993,499.160004,0.000000,82.400002,-0.042476,0.250878,0.003148,0.967081,-1.464900,4.626300,0.375100
83,False,False,1.000000,0.000000,54.789997,0.000000,206.679993,499.160004,0.000000,76.979996,-0.049193,0.268972,0.004092,0.961882,-1.568600,4.517800,0.443200
84,False,False,1.000000,0.000000,58.949997,0.000000,207.279999,499.160004,0.000000,71.559998,-0.056357,0.286527,0.005187,0.956399,-1.665100,4.412400,0.513800
85,False,False,1.000000,0.000000,63.109997,0.000000,207.830002,499.160004,0.000000,66.139999,-0.063947,0.303548,0.006439,0.950646,-1.754700,4.310100,0.586500
86,False,False,1.000000,0.000000,67.269997,0.000000,208.339996,499.160004,0.000000,60.719997,-0.071937,0.320045,0.007852,0.944635,-1.837500,4.210800,0.661000
87,False,False,1.000000,0.000000,71.430000,0.000000,208.799988,499.160004,0.000000,55.299999,-0.080305,0.336024,0.009433,0.938376,-1.913800,4.114600,0.736900
88,False,False,1.000000,0.000000,75.589996,0.000000,209.220001,499.160004,0.000000,49.879997,-0.089028,0.351491,0.011181,0.931881,-1.983800,4.021400,0.813900
89,False,False,1.000000,0.000000,79.750000,0.000000,209.449997,499.160004,0.000000,27.000000,-0.098086,0.366456,0.013101,0.925158,-2.047800,3.931200,0.891800
90,False,False,1.000000,0.000000,83.909996,0.000000,209.549988,499.160004,0.000000,12.130000,-0.107457,0.380925,0.015195,0.918215,-2.105900,3.843900,0.970300
91,False,False,1.000000,0.000000,88.070000,0.000000,209.569992,499.160004,0.000000,2.460000,-0.117124,0.394909,0.017466,0.911056,-2.158400,3.759600,1.049100
92,False,False,1.000000,0.000000,92.229996,0.000000,209.539993,499.160004,0.000000,-3.810000,-0.127067,0.408412,0.019910,0.903691,-2.205500,3.678200,1.128000
93,False,False,1.000000,0.000000,96.389999,0.000000,209.470001,499.160004,0.000000,-7.890000,-0.137263,0.421446,0.022531,0.896122,-2.247400,3.599700,1.206800
94,False,False,1.000000,0.000000,100.549995,0.000000,209.379990,499.160004,0.000000,-10.540000,-0.147697,0.434010,0.025331,0.888357,-2.284400,3.524000,1.285400
95,False,False,1.000000,0.000000,104.709999,0.000000,209.279999,499.160004,0.000000,-12.259999,-0.158346,0.446116,0.028309,0.880401,-2.316600,3.451100,1.363500
96,False,False,1.000000,0.000000,108.869995,0.000000,209.169998,499.160004,0.000000,-13.380000,-0.169200,0.457769,0.031465,0.872255,-2.344300,3.381000,1.441000
97,False,False,1.000000,0.000000,113.029999,0.000000,209.049988,499.160004,0.000000,-14.110000,-0.180238,0.468980,0.034794,0.863922,-2.367700,3.313700,1.517800
98,False,False,1.000000,0.000000,117.189995,0.000000,208.929993,499.160004,0.000000,-14.580000,-0.191443,0.479748,0.038301,0.855409,-2.387000,3.249100,1.593700
99,False,False,1.000000,0.000000,121.349998,0.000000,208.809998,499.160004,0.000000,-14.889999,-0.202799,0.490084,0.041980,0.846716,-2.402400,3.187200,1.668600
100,False,False,1.000000,0.000000,125.509995,0.000000,208.679993,499.160004,0.000000,-15.089999,-0.214296,0.499989,0.045832,0.837847,-2.414100,3.127900,1.742400
101,False,False,1.000000,0.000000,129.669998,0.000000,208.549988,499.160004,0.000000,-15.219999,-0.225911,0.509473,0.049856,0.828804,-2.422300,3.071200,1.815000
102,False,False,1.000000,0.000000,133.830002,0.000000,208.419998,499.160004,0.000000,-15.299999,-0.237634,0.518536,0.054048,0.819591,-2.427200,3.017100,1.886400
103,False,False,1.000000,0.000000,137.989990,0.000000,208.289993,499.160004,0.000000,-15.360000,-0.249448,0.527190,0.058407,0.810207,-2.429000,2.965500,1.956400
104,False,False,1.000000,0.000000,142.149994,0.000000,208.159988,499.160004,0.000000,-15.400000,-0.261344,0.535438,0.062933,0.800653,-2.427900,2.916400,2.025000
105,False,False,1.000000,0.000000,146.309998,0.000000,208.029999,499.160004,0.000000,-15.420000,-0.273304,0.543282,0.067621,0.790934,-2.424000,2.869700,2.092100
106,False,False,1.000000,0.000000,150.470001,0.000000,207.899994,499.160004,0.000000,-15.429999,-0.285313,0.550733,0.072466,0.781050,-2.417600,2.825400,2.157700
107,False,False,1.000000,0.000000,154.629990,0.000000,207.769989,499.160004,0.000000,-15.440000,-0.297365,0.557789,0.077467,0.771002,-2.408700,2.783500,2.221700
108,False,False,1.000000,0.000000,158.789993,0.000000,207.639999,499.160004,0.000000,-15.450000,-0.309444,0.564457,0.082619,0.760793,-2.397600,2.743800,2.284100
109,False,False,1.000000,0.000000,162.949997,0.000000,207.509995,499.160004,0.000000,-15.450000,-0.321534,0.570742,0.087922,0.750426,-2.384400,2.706400,2.344800
110,False,False,1.000000,0.000000,167.110001,0.000000,207.379990,499.160004,0.000000,-15.450000,-0.333629,0.576649,0.093371,0.739898,-2.369200,2.671200,2.403800
111,False,False,1.000000,0.000000,171.269989,0.000000,207.250000,499.160004,0.000000,-15.450000,-0.345713,0.582184,0.098960,0.729212,-2.352200,2.638100,2.461200
112,False,False,1.000000,0.000000,175.429993,0.000000,207.119995,499.160004,0.000000,-15.450000,-0.357776,0.587347,0.104684,0.718374,-2.333600,2.607100,2.516800
113,False,False,1.000000,0.000000,179.589996,0.000000,206.989990,499.160004,0.000000,-15.450000,-0.369812,0.592149,0.110542,0.707375,-2.313400,2.578100,2.570700
114,False,False,1.000000,0.000000,183.750000,0.000000,206.860001,499.160004,0.000000,-15.450000,-0.381805,0.596583,0.116531,0.696229,-2.291900,2.551100,2.622900
115,False,False,1.000000,0.000000,187.909988,0.000000,206.729996,499.160004,0.000000,-15.450000,-0.393743,0.600662,0.122643,0.684931,-2.269100,2.526100,2.673400
116,False,False,1.000000,0.000000,192.069992,0.000000,206.599991,499.160004,0.000000,-15.450000,-0.405623,0.604389,0.128880,0.673479,-2.245100,2.503000,2.722100
117,False,False,1.000000,0.000000,196.229996,0.000000,206.470001,499.160004,0.000000,-15.450000,-0.417427,0.607767,0.135235,0.661881,-2.220100,2.481700,2.769100
118,False,False,1.000000,0.000000,200.389999,0.000000,206.339996,499.160004,0.000000,-15.450000,-0.429150,0.610799,0.141698,0.650137,-2.194200,2.462200,2.814400
119,False,False,1.000000,0.000000,204.550003,0.000000,206.209991,499.160004,0.000000,-15.450000,-0.440781,0.613490,0.148268,0.638246,-2.167500,2.444400,2.858000
120,False,False,1.000000,0.000000,208.709991,0.000000,206.080002,499.160004,0.000000,-15.450000,-0.452310,0.615843,0.154947,0.626215,-2.140100,2.428300,2.899900
121,False,False,1.000000,0.000000,212.869995,0.000000,205.949997,499.160004,0.000000,-15.450000,-0.463730,0.617862,0.161723,0.614041,-2.112000,2.413800,2.940100
122,False,False,1.000000,0.000000,217.029999,0.000000,205.819992,499.160004,0.000000,-15.450000,-0.475033,0.619555,0.168591,0.601724,-2.083400,2.400800,2.978600
123,False,False,1.000000,0.000000,221.190002,0.000000,205.690002,499.160004,0.000000,-15.450000,-0.486211,0.620917,0.175550,0.589273,-2.054400,2.389300,3.015500
124,False,False,1.000000,0.000000,225.349991,0.000000,205.559998,499.160004,0.000000,-15.450000,-0.497254,0.621958,0.182590,0.576687,-2.025000,2.379300,3.050700
125,False,False,1.000000,0.000000,229.509995,0.000000,205.429993,499.160004,0.000000,-15.450000,-0.508157,0.622678,0.189711,0.563966,-1.995400,2.370700,3.084400
126,False,False,1.000000,0.000000,233.669998,0.000000,205.299988,499.160004,0.000000,-15.450000,-0.518909,0.623083,0.196908,0.551116,-1.965600,2.363500,3.116500
127,False,False,1.000000,0.000000,237.830002,0.000000,205.169998,499.160004,0.000000,-15.450000,-0.529504,0.623176,0.204175,0.538136,-1.935700,2.357600,3.147000
128,False,False,1.000000,0.000000,241.989990,0.000000,205.039993,499.160004,0.000000,-15.450000,-0.539932,0.622961,0.211507,0.525032,-1.905700,2.352900,3.176000
129,False,False,1.000000,0.000000,246.149994,0.000000,204.909988,499.160004,0.000000,-15.450000,-0.550188,0.622442,0.218897,0.511804,-1.875800,2.349400,3.203500
130,False,False,1.000000,0.000000,250.309998,0.000000,204.779999,499.160004,0.000000,-15.450000,-0.560265,0.621625,0.226342,0.498451,-1.845900,2.347100,3.229600
131,False,False,1.000000,0.000000,254.470001,0.000000,204.649994,499.160004,0.000000,-15.450000,-0.570159,0.620510,0.233836,0.484981,-1.816200,2.345900,3.254200
132,False,False,1.000000,0.000000,258.630005,0.000000,204.519989,499.160004,0.000000,-15.450000,-0.579859,0.619103,0.241372,0.471396,-1.786700,2.345700,3.277500
133,False,False,1.000000,0.000000,262.790009,0.000000,204.389999,499.160004,0.000000,-15.450000,-0.589365,0.617403,0.248947,0.457699,-1.757400,2.346500,3.299400
134,False,False,1.000000,0.000000,266.949982,0.000000,204.259995,499.160004,0.000000,-15.450000,-0.598666,0.615417,0.256553,0.443894,-1.728400,2.348300,3.320000
135,False,False,1.000000,0.000000,271.109985,0.000000,204.129990,499.160004,0.000000,-15.450000,-0.607756,0.613149,0.264192,0.429980,-1.699800,2.351000,3.339300
136,False,False,1.000000,0.000000,275.269989,0.000000,204.000000,499.160004,0.000000,-15.450000,0.616629,-0.610604,-0.271853,-0.415965,-1.671600,2.354500,3.357300
137,False,False,1.000000,0.000000,279.429993,0.000000,203.869995,499.160004,0.000000,-15.450000,0.625284,-0.607783,-0.279535,-0.401846,-1.643800,2.358800,3.374100
138,False,False,1.000000,0.000000,283.589996,0.000000,203.739990,499.160004,0.000000,-15.450000,0.633717,-0.604686,-0.287228,-0.387631,-1.616400,2.363900,3.389700
139,False,False,1.000000,0.000000,287.750000,0.000000,203.610001,499.160004,0.000000,-15.450000,0.641915,-0.601325,-0.294927,-0.373324,-1.589500,2.369700,3.404200
140,False,False,1.000000,0.000000,291.910004,0.000000,203.479996,499.160004,0.000000,-15.450000,0.649879,-0.597700,-0.302630,-0.358925,-1.563200,2.376200,3.417600
141,False,False,1.000000,0.000000,296.070007,0.000000,203.349991,499.160004,0.000000,-15.450000,0.657604,-0.593810,-0.310334,-0.344440,-1.537400,2.383300,3.429900
142,False,False,1.000000,0.000000,300.229980,0.000000,203.220001,499.160004,0.000000,-15.450000,0.665082,-0.589667,-0.318027,-0.329874,-1.512200,2.391000,3.441200
143,False,False,1.000000,0.000000,304.389984,0.000000,203.089996,499.160004,0.000000,-15.450000,0.672312,-0.585270,-0.325709,-0.315227,-1.487600,2.399300,3.451400
144,False,False,1.000000,0.000000,308.549988,0.000000,202.959991,499.160004,0.000000,-15.450000,0.679288,-0.580625,-0.333375,-0.300505,-1.463600,2.408100,3.460700
145,False,False,1.000000,0.000000,312.709991,0.000000,202.830002,499.160004,0.000000,-15.450000,0.686008,-0.575732,-0.341020,-0.285712,-1.440300,2.417400,3.469100
146,False,False,1.000000,0.000000,316.869995,0.000000,202.699997,499.160004,0.000000,-15.450000,0.692468,-0.570596,-0.348637,-0.270849,-1.417600,2.427100,3.476600
147,False,False,1.000000,0.000000,321.029999,0.000000,202.569992,499.160004,0.000000,-15.450000,0.698665,-0.565223,-0.356222,-0.255922,-1.395600,2.437200,3.483200
148,False,False,1.000000,0.000000,325.190002,0.000000,202.440002,499.160004,0.000000,-15.450000,0.704592,-0.559618,-0.363770,-0.240935,-1.374300,2.447700,3.489000
149,False,False,1.000000,0.000000,329.350006,0.000000,202.309998,499.160004,0.000000,-15.450000,0.710251,-0.553781,-0.371274,-0.225889,-1.353700,2.458500,3.494000
150,False,False,1.000000,0.000000,333.509979,0.000000,202.139999,499.160004,0.000000,-20.859999,0.715473,-0.548008,-0.378314,-0.211339,-1.313400,2.356100,3.355700
151,False,False,1.000000,0.000000,337.669983,0.000000,201.919998,499.160004,0.000000,-26.269999,0.720287,-0.542317,-0.384917,-0.197275,-1.274300,2.257600,3.223200
152,False,False,1.000000,0.000000,341.829987,0.000000,201.659988,499.160004,0.000000,-31.679998,0.724732,-0.536711,-0.391105,-0.183685,-1.236200,2.162800,3.096200
153,False,False,1.000000,0.000000,345.989990,0.000000,201.349991,499.160004,0.000000,-37.090000,0.728834,-0.531203,-0.396905,-0.170560,-1.199200,2.071600,2.974500
154,False,False,1.000000,0.000000,350.149994,0.000000,201.000000,499.160004,0.000000,-42.500000,0.732619,-0.525798,-0.402337,-0.157893,-1.163200,1.983800,2.857900
155,False,False,1.000000,0.000000,354.309998,0.000000,200.599991,499.160004,0.000000,-47.910000,0.736115,-0.520500,-0.407425,-0.145668,-1.128200,1.899400,2.746100
156,False,False,1.000000,0.000000,358.470001,0.000000,200.159988,499.160004,0.000000,-53.320000,0.739343,-0.515316,-0.412188,-0.133875,-1.094200,1.818300,2.639000
157,False,False,1.000000,0.000000,362.630005,0.000000,199.669998,499.160004,0.000000,-58.730000,0.742321,-0.510250,-0.416650,-0.122503,-1.061100,1.740300,2.536300
158,False,False,1.000000,0.000000,366.789978,0.000000,199.139999,499.160004,0.000000,-64.139999,0.745077,-0.505303,-0.420820,-0.111535,-1.028900,1.665400,2.437800
159,False,False,1.000000,0.000000,370.949982,0.000000,198.559998,499.160004,0.000000,-69.549995,0.747622,-0.500480,-0.424720,-0.100967,-0.997600,1.593400,2.343400
160,False,False,1.000000,0.000000,375.109985,0.000000,197.940002,499.160004,0.000000,-74.959999,0.749974,-0.495781,-0.428367,-0.090781,-0.967200,1.524300,2.252800
161,False,False,1.000000,0.000000,379.269989,0.000000,197.269989,499.160004,0.000000,-80.369995,0.752150,-0.491206,-0.431777,-0.080968,-0.937600,1.457900,2.166000
162,False,False,1.000000,0.000000,383.429993,0.000000,196.559998,499.160004,0.000000,-85.779999,0.754165,-0.486755,-0.434960,-0.071516,-0.908900,1.394200,2.082700
163,False,False,1.000000,0.000000,387.589996,0.000000,195.800003,499.160004,0.000000,-91.189995,0.756031,-0.482429,-0.437932,-0.062410,-0.881000,1.333000,2.002800
