frame,input.bJump,input.bJumped,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
30,False,False,0.000000,0.000000,0.310000,0.000000,110.439995,1.040000,0.000000,364.229980,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
31,False,False,0.000000,0.000000,0.320000,0.000000,113.430000,1.040000,0.000000,358.809998,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
32,False,False,0.000000,0.000000,0.330000,0.000000,116.369995,1.040000,0.000000,353.389984,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
33,False,False,0.000000,0.000000,0.340000,0.000000,119.269997,1.040000,0.000000,347.970001,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
34,False,False,0.000000,0.000000,0.350000,0.000000,122.119995,1.040000,0.000000,342.549988,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
35,False,False,0.000000,0.000000,0.360000,0.000000,124.930000,1.040000,0.000000,337.130005,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
36,False,False,0.000000,0.000000,0.370000,0.000000,127.689995,1.040000,0.000000,331.709991,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
37,False,False,0.000000,0.000000,0.380000,0.000000,130.410004,1.040000,0.000000,326.289978,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
38,False,False,0.000000,0.000000,0.390000,0.000000,133.080002,1.040000,0.000000,320.869995,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
39,False,False,0.000000,0.000000,0.400000,0.000000,135.709991,1.040000,0.000000,315.449982,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.410000,0.000000,138.289993,1.040000,0.000000,310.029999,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.420000,0.000000,140.830002,1.040000,0.000000,304.609985,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.430000,0.000000,143.319992,1.040000,0.000000,299.190002,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,0.440000,0.000000,145.770004,1.040000,0.000000,293.769989,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,0.450000,0.000000,148.169998,1.040000,0.000000,288.350006,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,0.460000,0.000000,150.529999,1.040000,0.000000,282.929993,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,0.470000,0.000000,152.839996,1.040000,0.000000,277.509979,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,0.480000,0.000000,155.110001,1.040000,0.000000,272.089996,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,0.490000,0.000000,157.330002,1.040000,0.000000,266.669983,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,0.500000,0.000000,159.509995,1.040000,0.000000,261.250000,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,0.510000,0.000000,161.639999,1.040000,0.000000,255.830002,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,0.520000,0.000000,163.729996,1.040000,0.000000,250.409988,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,0.530000,0.000000,165.769989,1.040000,0.000000,244.989990,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,0.540000,0.000000,167.769989,1.040000,0.000000,239.569992,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,0.550000,0.000000,169.720001,1.040000,0.000000,234.149994,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,0.560000,0.000000,171.629990,1.040000,0.000000,228.729996,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,0.570000,0.000000,173.489990,1.040000,0.000000,223.309998,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,0.580000,0.000000,175.309998,1.040000,0.000000,217.889999,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,0.590000,0.000000,177.080002,1.040000,0.000000,212.470001,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,0.600000,0.000000,178.809998,1.040000,0.000000,207.049988,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,0.610000,0.000000,180.489990,1.040000,0.000000,201.629990,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,0.620000,0.000000,182.129990,1.040000,0.000000,196.209991,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,0.630000,0.000000,183.720001,1.040000,0.000000,190.789993,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,0.640000,0.000000,185.259995,1.040000,0.000000,185.369995,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,0.650000,0.000000,186.759995,1.040000,0.000000,179.949997,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,0.660000,0.000000,188.209991,1.040000,0.000000,174.529999,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,0.670000,0.000000,189.619995,1.040000,0.000000,169.110001,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,0.680000,0.000000,190.979996,1.040000,0.000000,163.690002,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,0.690000,0.000000,192.300003,1.040000,0.000000,158.269989,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,0.700000,0.000000,193.569992,1.040000,0.000000,152.849991,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,0.710000,0.000000,194.800003,1.040000,0.000000,147.429993,0.000003,0.003202,0.000003,0.999995,0.000000,0.000000,0.000000
71,True,True,-1.000000,0.090000,4.870000,0.000000,195.979996,499.169983,0.000000,142.009995,-0.000763,0.010943,0.000040,0.999940,-0.183200,1.858300,0.009000
72,False,False,1.000000,0.000000,9.030000,0.000000,197.119995,499.169983,0.000000,136.589996,-0.002258,0.026243,0.000078,0.999653,-0.359300,3.672000,0.009900
73,False,False,1.000000,0.000000,13.190000,0.000000,198.209991,499.169983,0.000000,131.169998,-0.004459,0.048901,0.000116,0.998794,-0.528500,5.442200,0.010600
74,False,False,1.000000,0.000000,17.350000,0.000000,199.259995,499.169983,0.000000,125.750000,-0.007329,0.078713,0.000154,0.996870,-0.527700,5.474600,0.008300
75,False,False,1.000000,0.000000,21.510000,0.000000,200.259995,499.169983,0.000000,120.329994,-0.010194,0.108584,0.000181,0.994035,-0.524900,5.474800,0.006400
76,False,False,1.000000,0.000000,25.670000,0.000000,201.220001,499.169983,0.000000,114.909996,-0.013037,0.130687,0.000283,0.991338,-0.683100,5.343900,0.044000
77,False,False,1.000000,0.000000,29.830000,0.000000,202.129990,499.169983,0.000000,109.489998,-0.016516,0.152196,0.000477,0.988212,-0.833100,5.216300,0.087600
78,False,False,1.000000,0.000000,33.989998,0.000000,203.000000,499.169983,0.000000,104.070000,-0.020606,0.173117,0.000774,0.984685,-0.975100,5.091900,0.136600
79,False,False,1.000000,0.000000,38.149998,0.000000,203.819992,499.169983,0.000000,98.650002,-0.025272,0.193455,0.001184,0.980783,-1.109100,4.970700,0.190400
80,False,False,1.000000,0.000000,42.309998,0.000000,204.599991,499.169983,0.000000,93.229996,-0.030489,0.213222,0.001713,0.976526,-1.235300,4.852700,0.248500
81,False,False,1.000000,0.000000,46.469997,0.000000,205.330002,499.169983,0.000000,87.809998,-0.036234,0.232422,0.002376,0.971937,-1.353800,4.737900,0.310400
82,False,False,1.000000,0.000000,50.629997,0.000000,206.019989,499.169983,0.000000,82.389999,-0.042476,0.251067,0.003175,0.967032,-1.464800,4.626300,0.375600
83,False,False,1.000000,0.000000,54.789997,0.000000,206.659988,499.169983,0.000000,76.970001,-0.049193,0.269161,0.004119,0.961829,-1.568400,4.517800,0.443700
84,False,False,1.000000,0.000000,58.949997,0.000000,207.259995,499.169983,0.000000,71.549995,-0.056357,0.286716,0.005214,0.956342,-1.664900,4.412400,0.514300
85,False,False,1.000000,0.000000,63.109997,0.000000,207.809998,499.169983,0.000000,66.129997,-0.063942,0.303736,0.006471,0.950586,-1.754500,4.310100,0.587000
86,False,False,1.000000,0.000000,67.269997,0.000000,208.319992,499.169983,0.000000,60.709999,-0.071932,0.320228,0.007884,0.944573,-1.837300,4.210800,0.661500
87,False,False,1.000000,0.000000,71.430000,0.000000,208.779999,499.169983,0.000000,55.289997,-0.080299,0.336202,0.009465,0.938313,-1.913600,4.114500,0.737400
88,False,False,1.000000,0.000000,75.589996,0.000000,209.199997,499.169983,0.000000,49.869999,-0.089023,0.351669,0.011213,0.931814,-1.983600,4.021300,0.814500
89,False,False,1.000000,0.000000,79.750000,0.000000,209.429993,499.169983,0.000000,26.990000,-0.098080,0.366634,0.013134,0.925087,-2.047500,3.931100,0.892400
90,False,False,1.000000,0.000000,83.909996,0.000000,209.529999,499.169983,0.000000,12.120000,-0.107451,0.381103,0.015227,0.918141,-2.105600,3.843800,0.970900
91,False,False,1.000000,0.000000,88.070000,0.000000,209.549988,499.169983,0.000000,2.460000,-0.117119,0.395087,0.017498,0.910979,-2.158100,3.759500,1.049700
92,False,False,1.000000,0.000000,92.229996,0.000000,209.519989,499.169983,0.000000,-3.810000,-0.127056,0.408590,0.019942,0.903611,-2.205200,3.678100,1.128600
93,False,False,1.000000,0.000000,96.389999,0.000000,209.449997,499.169983,0.000000,-7.890000,-0.137252,0.421618,0.022564,0.896042,-2.247100,3.599600,1.207500
94,False,False,1.000000,0.000000,100.549995,0.000000,209.360001,499.169983,0.000000,-10.540000,-0.147686,0.434183,0.025364,0.888274,-2.284000,3.523900,1.286100
95,False,False,1.000000,0.000000,104.709999,0.000000,209.259995,499.169983,0.000000,-12.259999,-0.158335,0.446289,0.028342,0.880314,-2.316200,3.451000,1.364200
96,False,False,1.000000,0.000000,108.869995,0.000000,209.149994,499.169983,0.000000,-13.380000,-0.169190,0.457942,0.031498,0.872165,-2.343900,3.380900,1.441700
97,False,False,1.000000,0.000000,113.029999,0.000000,209.029999,499.169983,0.000000,-14.110000,-0.180227,0.469147,0.034832,0.863832,-2.367300,3.313600,1.518500
98,False,False,1.000000,0.000000,117.189995,0.000000,208.909988,499.169983,0.000000,-14.580000,-0.191432,0.479915,0.038338,0.855316,-2.386600,3.249000,1.594400
99,False,False,1.000000,0.000000,121.349998,0.000000,208.789993,499.169983,0.000000,-14.889999,-0.202788,0.490246,0.042018,0.846623,-2.402000,3.187100,1.669300
100,False,False,1.000000,0.000000,125.509995,0.000000,208.659988,499.169983,0.000000,-15.089999,-0.214285,0.500151,0.045875,0.837751,-2.413700,3.127800,1.743100
101,False,False,1.000000,0.000000,129.669998,0.000000,208.529999,499.169983,0.000000,-15.219999,-0.225900,0.509629,0.049899,0.828708,-2.421900,3.071100,1.815700
102,False,False,1.000000,0.000000,133.830002,0.000000,208.399994,499.169983,0.000000,-15.299999,-0.237623,0.518693,0.054091,0.819492,-2.426800,3.017000,1.887100
103,False,False,1.000000,0.000000,137.989990,0.000000,208.269989,499.169983,0.000000,-15.360000,-0.249437,0.527346,0.058450,0.810105,-2.428600,2.965400,1.957100
104,False,False,1.000000,0.000000,142.149994,0.000000,208.139999,499.169983,0.000000,-15.400000,-0.261333,0.535589,0.062976,0.800552,-2.427500,2.916300,2.025700
105,False,False,1.000000,0.000000,146.309998,0.000000,208.009995,499.169983,0.000000,-15.420000,-0.273293,0.543433,0.067664,0.790830,-2.423600,2.869600,2.092800
106,False,False,1.000000,0.000000,150.470001,0.000000,207.879990,499.169983,0.000000,-15.429999,-0.285302,0.550878,0.072509,0.780947,-2.417100,2.825300,2.158400
107,False,False,1.000000,0.000000,154.629990,0.000000,207.750000,499.169983,0.000000,-15.440000,-0.297354,0.557935,0.077510,0.770897,-2.408200,2.783400,2.222400
108,False,False,1.000000,0.000000,158.789993,0.000000,207.619995,499.169983,0.000000,-15.450000,-0.309433,0.564603,0.082662,0.760685,-2.397100,2.743700,2.284800
109,False,False,1.000000,0.000000,162.949997,0.000000,207.489990,499.169983,0.000000,-15.450000,-0.321523,0.570888,0.087965,0.750315,-2.383900,2.706300,2.345500
110,False,False,1.000000,0.000000,167.110001,0.000000,207.360001,499.169983,0.000000,-15.450000,-0.333618,0.576795,0.093414,0.739784,-2.368700,2.671100,2.404500
111,False,False,1.000000,0.000000,171.269989,0.000000,207.229996,499.169983,0.000000,-15.450000,-0.345702,0.582325,0.099003,0.729100,-2.351700,2.638000,2.461900
112,False,False,1.000000,0.000000,175.429993,0.000000,207.099991,499.169983,0.000000,-15.450000,-0.357765,0.587487,0.104727,0.718258,-2.333000,2.607000,2.517500
113,False,False,1.000000,0.000000,179.589996,0.000000,206.970001,499.169983,0.000000,-15.450000,-0.369796,0.592283,0.110586,0.707264,-2.312800,2.578100,2.571400
114,False,False,1.000000,0.000000,183.750000,0.000000,206.839996,499.169983,0.000000,-15.450000,-0.381788,0.596718,0.116574,0.696115,-2.291200,2.551100,2.623600
115,False,False,1.000000,0.000000,187.909988,0.000000,206.709991,499.169983,0.000000,-15.450000,-0.393727,0.600796,0.122692,0.684813,-2.268400,2.526100,2.674100
116,False,False,1.000000,0.000000,192.069992,0.000000,206.580002,499.169983,0.000000,-15.450000,-0.405601,0.604519,0.128928,0.673366,-2.244400,2.503000,2.722800
117,False,False,1.000000,0.000000,196.229996,0.000000,206.449997,499.169983,0.000000,-15.450000,-0.417405,0.607896,0.135283,0.661766,-2.219400,2.481700,2.769800
118,False,False,1.000000,0.000000,200.389999,0.000000,206.319992,499.169983,0.000000,-15.450000,-0.429128,0.610928,0.141751,0.650017,-2.193500,2.462200,2.815100
119,False,False,1.000000,0.000000,204.550003,0.000000,206.190002,499.169983,0.000000,-15.450000,-0.440759,0.613615,0.148328,0.638128,-2.166700,2.444400,2.858700
120,False,False,1.000000,0.000000,208.709991,0.000000,206.059998,499.169983,0.000000,-15.450000,-0.452288,0.615967,0.155007,0.626094,-2.139200,2.428300,2.900600
121,False,False,1.000000,0.000000,212.869995,0.000000,205.929993,499.169983,0.000000,-15.450000,-0.463709,0.617986,0.161782,0.613917,-2.111100,2.413800,2.940800
122,False,False,1.000000,0.000000,217.029999,0.000000,205.799988,499.169983,0.000000,-15.450000,-0.475011,0.619675,0.168655,0.601600,-2.082500,2.400800,2.979300
123,False,False,1.000000,0.000000,221.190002,0.000000,205.669998,499.169983,0.000000,-15.450000,-0.486189,0.621034,0.175615,0.589149,-2.053500,2.389400,3.016200
124,False,False,1.000000,0.000000,225.349991,0.000000,205.539993,499.169983,0.000000,-15.450000,-0.497232,0.622069,0.182660,0.576563,-2.024100,2.379400,3.051400
125,False,False,1.000000,0.000000,229.509995,0.000000,205.409988,499.169983,0.000000,-15.450000,-0.508135,0.622787,0.189782,0.563842,-1.994500,2.370800,3.085000
126,False,False,1.000000,0.000000,233.669998,0.000000,205.279999,499.169983,0.000000,-15.450000,-0.518887,0.623189,0.196978,0.550991,-1.964700,2.363600,3.117100
127,False,False,1.000000,0.000000,237.830002,0.000000,205.149994,499.169983,0.000000,-15.450000,-0.529482,0.623278,0.204245,0.538012,-1.934800,2.357700,3.147600
128,False,False,1.000000,0.000000,241.989990,0.000000,205.019989,499.169983,0.000000,-15.450000,-0.539911,0.623060,0.211577,0.524908,-1.904800,2.353000,3.176600
129,False,False,1.000000,0.000000,246.149994,0.000000,204.889999,499.169983,0.000000,-15.450000,-0.550166,0.622539,0.218968,0.511679,-1.874800,2.349500,3.204100
130,False,False,1.000000,0.000000,250.309998,0.000000,204.759995,499.169983,0.000000,-15.450000,-0.560244,0.621719,0.226412,0.498327,-1.844900,2.347200,3.230200
131,False,False,1.000000,0.000000,254.470001,0.000000,204.629990,499.169983,0.000000,-15.450000,-0.570138,0.620601,0.233906,0.484856,-1.815200,2.346000,3.254800
132,False,False,1.000000,0.000000,258.630005,0.000000,204.500000,499.169983,0.000000,-15.450000,-0.579838,0.619190,0.241442,0.471272,-1.785700,2.345800,3.278000
133,False,False,1.000000,0.000000,262.790009,0.000000,204.369995,499.169983,0.000000,-15.450000,-0.589343,0.617487,0.249017,0.457575,-1.756400,2.346600,3.299900
134,False,False,1.000000,0.000000,266.949982,0.000000,204.239990,499.169983,0.000000,-15.450000,-0.598644,0.615496,0.256629,0.443770,-1.727400,2.348400,3.320500
135,False,False,1.000000,0.000000,271.109985,0.000000,204.110001,499.169983,0.000000,-15.450000,-0.607734,0.613225,0.264268,0.429856,-1.698800,2.351100,3.339800
136,False,False,1.000000,0.000000,275.269989,0.000000,203.979996,499.169983,0.000000,-15.450000,0.616610,-0.610674,-0.271928,-0.415841,-1.670500,2.354600,3.357800
137,False,False,1.000000,0.000000,279.429993,0.000000,203.849991,499.169983,0.000000,-15.450000,0.625267,-0.607847,-0.279611,-0.401722,-1.642700,2.358900,3.374600
138,False,False,1.000000,0.000000,283.589996,0.000000,203.720001,499.169983,0.000000,-15.450000,0.633696,-0.604751,-0.287304,-0.387507,-1.615300,2.364000,3.390200
139,False,False,1.000000,0.000000,287.750000,0.000000,203.589996,499.169983,0.000000,-15.450000,0.641895,-0.601384,-0.295007,-0.373200,-1.588400,2.369800,3.404700
140,False,False,1.000000,0.000000,291.910004,0.000000,203.459991,499.169983,0.000000,-15.450000,0.649860,-0.597754,-0.302711,-0.358801,-1.562100,2.376300,3.418100
141,False,False,1.000000,0.000000,296.070007,0.000000,203.330002,499.169983,0.000000,-15.450000,0.657582,-0.593864,-0.310415,-0.344316,-1.536300,2.383400,3.430400
142,False,False,1.000000,0.000000,300.229980,0.000000,203.199997,499.169983,0.000000,-15.450000,0.665060,-0.589716,-0.318113,-0.329750,-1.511100,2.391100,3.441600
143,False,False,1.000000,0.000000,304.389984,0.000000,203.069992,499.169983,0.000000,-15.450000,0.672291,-0.585313,-0.325796,-0.315103,-1.486500,2.399400,3.451800
144,False,False,1.000000,0.000000,308.549988,0.000000,202.940002,499.169983,0.000000,-15.450000,0.679268,-0.580663,-0.333462,-0.300381,-1.462500,2.408200,3.461100
145,False,False,1.000000,0.000000,312.709991,0.000000,202.809998,499.169983,0.000000,-15.450000,0.685985,-0.575770,-0.341106,-0.285588,-1.439200,2.417500,3.469400
146,False,False,1.000000,0.000000,316.869995,0.000000,202.679993,499.169983,0.000000,-15.450000,0.692442,-0.570634,-0.348724,-0.270725,-1.416500,2.427200,3.476800
147,False,False,1.000000,0.000000,321.029999,0.000000,202.550003,499.169983,0.000000,-15.450000,0.698636,-0.565261,-0.356309,-0.255798,-1.394500,2.437300,3.483400
148,False,False,1.000000,0.000000,325.190002,0.000000,202.419998,499.169983,0.000000,-15.450000,0.704560,-0.559656,-0.363856,-0.240811,-1.373200,2.447800,3.489200
149,False,False,1.000000,0.000000,329.350006,0.000000,202.289993,499.169983,0.000000,-15.450000,0.710214,-0.553818,-0.371360,-0.225770,-1.352600,2.458600,3.494200
150,False,False,1.000000,0.000000,333.509979,0.000000,202.119995,499.169983,0.000000,-20.859999,0.715433,-0.548046,-0.378401,-0.211221,-1.312400,2.356200,3.355900
151,False,False,1.000000,0.000000,337.669983,0.000000,201.899994,499.169983,0.000000,-26.269999,0.720249,-0.542349,-0.385004,-0.197156,-1.273300,2.257600,3.223400
152,False,False,1.000000,0.000000,341.829987,0.000000,201.639999,499.169983,0.000000,-31.679998,0.724696,-0.536738,-0.391192,-0.183567,-1.235300,2.162800,3.096400
153,False,False,1.000000,0.000000,345.989990,0.000000,201.330002,499.169983,0.000000,-37.090000,0.728799,-0.531225,-0.396991,-0.170441,-1.198300,2.071600,2.974700
154,False,False,1.000000,0.000000,350.149994,0.000000,200.979996,499.169983,0.000000,-42.500000,0.732586,-0.525814,-0.402424,-0.157774,-1.162400,1.983800,2.858100
155,False,False,1.000000,0.000000,354.309998,0.000000,200.580002,499.169983,0.000000,-47.910000,0.736083,-0.520511,-0.407511,-0.145549,-1.127400,1.899400,2.746300
156,False,False,1.000000,0.000000,358.470001,0.000000,200.139999,499.169983,0.000000,-53.320000,0.739309,-0.515326,-0.412275,-0.133756,-1.093400,1.818300,2.639200
157,False,False,1.000000,0.000000,362.630005,0.000000,199.649994,499.169983,0.000000,-58.730000,0.742289,-0.510255,-0.416736,-0.122384,-1.060300,1.740300,2.536500
158,False,False,1.000000,0.000000,366.789978,0.000000,199.119995,499.169983,0.000000,-64.139999,0.745041,-0.505308,-0.420906,-0.111422,-1.028200,1.665400,2.438000
159,False,False,1.000000,0.000000,370.949982,0.000000,198.539993,499.169983,0.000000,-69.549995,0.747588,-0.500480,-0.424807,-0.100853,-0.996900,1.593400,2.343600
160,False,False,1.000000,0.000000,375.109985,0.000000,197.919998,499.169983,0.000000,-74.959999,0.749942,-0.495776,-0.428454,-0.090668,-0.966500,1.524300,2.253000
161,False,False,1.000000,0.000000,379.269989,0.000000,197.250000,499.169983,0.000000,-80.369995,0.752120,-0.491195,-0.431863,-0.080855,-0.937000,1.457900,2.166200
162,False,False,1.000000,0.000000,383.429993,0.000000,196.539993,499.169983,0.000000,-85.779999,0.754136,-0.486739,-0.435046,-0.071403,-0.908300,1.394100,2.082900
163,False,False,1.000000,0.000000,387.589996,0.000000,195.779999,499.169983,0.000000,-91.189995,0.756000,-0.482413,-0.438019,-0.062297,-0.880400,1.332900,2.003000
