frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
91,False,False,True,True,1.000000,0.000000,16.059999,40.250000,168.250000,174.970001,190.649994,-196.649994,0.997430,-0.064741,-0.016915,-0.025617,-2.361000,0.379500,-1.426700
92,False,False,True,True,1.000000,0.000000,17.590000,41.829998,166.559998,183.709991,189.509995,-202.389999,0.997174,-0.071193,-0.017687,-0.016182,-2.270800,0.371500,-1.505900
93,False,False,True,True,1.000000,0.000000,19.189999,43.399998,164.830002,192.429993,188.259995,-208.129990,0.996761,-0.077958,-0.018431,-0.007113,-2.184600,0.361400,-1.585000
94,False,False,True,True,1.000000,0.000000,20.869999,44.959999,163.050003,201.129990,186.889999,-213.879990,0.996193,-0.085036,-0.019149,0.001605,-2.102400,0.349300,-1.664000
95,False,False,True,True,1.000000,0.000000,22.619999,46.500000,161.220001,209.809998,185.389999,-219.629990,0.995472,-0.092427,-0.019834,0.009983,-2.024000,0.335300,-1.742900
96,False,False,True,True,1.000000,0.000000,24.439999,48.029999,159.339996,218.470001,183.759995,-225.369995,0.994600,-0.100125,-0.020481,0.018038,-1.949200,0.319400,-1.821700
97,False,False,True,True,1.000000,0.000000,26.330000,49.549999,157.410004,227.099991,181.989990,-231.110001,0.993578,-0.108131,-0.021091,0.025785,-1.878000,0.301800,-1.900300
98,False,False,True,True,1.000000,0.000000,28.289999,51.049999,155.440002,235.699997,180.080002,-236.839996,0.992405,-0.116444,-0.021657,0.033229,-1.810300,0.282500,-1.978600
99,False,False,True,True,1.000000,0.000000,30.330000,52.529999,153.419998,244.269989,178.019989,-242.559998,0.991078,-0.125065,-0.022175,0.040388,-1.745900,0.261500,-2.056700
100,False,False,True,True,1.000000,0.000000,32.439999,54.000000,151.349991,252.799988,175.809998,-248.269989,0.989596,-0.133988,-0.022645,0.047272,-1.684800,0.239000,-2.134500
101,False,False,True,True,1.000000,0.000000,34.619999,55.449997,149.229996,261.290009,173.449997,-253.970001,0.987955,-0.143214,-0.023060,0.053886,-1.626900,0.215100,-2.212000
102,False,False,True,True,1.000000,0.000000,36.869999,56.869999,147.069992,269.729980,170.929993,-259.649994,0.986151,-0.152735,-0.023416,0.060247,-1.572000,0.189800,-2.289200
