frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
119,True,True,-1.000000,1.000000,201.739990,-434.399994,17.000000,-346.789978,-842.229980,8.429999,-0.003962,-0.002608,0.835705,-0.549157,0.000000,0.000000,-2.487400
120,True,True,-1.000000,1.000000,198.849991,-441.419983,17.000000,-365.209991,-838.239990,8.429999,-0.003989,-0.002565,0.841352,-0.540466,0.000000,0.000000,-2.485500
121,True,True,-1.000000,1.000000,195.809998,-448.410004,17.000000,-383.589996,-833.820007,8.429999,-0.004016,-0.002522,0.846906,-0.531721,0.000000,0.000000,-2.483600
122,True,True,-1.000000,1.000000,192.610001,-455.359985,17.000000,-401.919983,-828.969971,8.429999,-0.004043,-0.002479,0.852364,-0.522928,0.000000,0.000000,-2.481600
123,True,True,-1.000000,1.000000,189.259995,-462.269989,17.000000,-420.190002,-823.679993,8.429999,-0.004070,-0.002436,0.857726,-0.514086,0.000000,0.000000,-2.479500
124,True,True,-1.000000,1.000000,185.759995,-469.129974,17.000000,-438.380005,-817.959961,8.429999,-0.004097,-0.002393,0.862992,-0.505195,0.000000,0.000000,-2.477300
125,True,True,-1.000000,1.000000,182.110001,-475.949982,17.000000,-456.489990,-811.820007,8.429999,-0.004124,-0.002349,0.868160,-0.496261,0.000000,0.000000,-2.475100
126,True,True,-1.000000,1.000000,178.309998,-482.720001,17.000000,-474.509979,-805.250000,8.429999,-0.004146,-0.002306,0.873230,-0.487284,0.000000,0.000000,-2.472800
127,True,True,-1.000000,1.000000,174.360001,-489.429993,17.000000,-492.419983,-798.260010,8.429999,-0.004167,-0.002263,0.878206,-0.478259,0.000000,0.000000,-2.470500
128,True,True,-1.000000,1.000000,170.259995,-496.079987,17.000000,-510.209991,-790.849976,8.429999,-0.004189,-0.002220,0.883082,-0.469195,0.000100,0.000000,-2.468100
129,True,True,-1.000000,1.000000,166.009995,-502.669983,17.000000,-527.880005,-783.019958,8.429999,-0.004211,-0.002177,0.887860,-0.460089,0.000100,0.000000,-2.465700
130,True,True,-1.000000,1.000000,161.610001,-509.199982,17.000000,-545.409973,-774.779968,8.429999,-0.004232,-0.002134,0.892539,-0.450945,0.000100,0.000000,-2.463200
131,True,True,-1.000000,1.000000,157.059998,-515.659973,17.000000,-562.789978,-766.130005,8.429999,-0.004254,-0.002090,0.897119,-0.441763,0.000100,0.000000,-2.460700
132,True,True,-1.000000,1.000000,152.369995,-522.039978,17.000000,-580.019958,-757.079956,8.429999,-0.004275,-0.002047,0.901601,-0.432543,0.000100,0.000000,-2.458100
133,True,True,-1.000000,1.000000,147.539993,-528.349976,17.000000,-597.080017,-747.630005,8.429999,-0.004297,-0.002004,0.905984,-0.423285,0.000100,0.000000,-2.455500
134,True,True,-1.000000,1.000000,142.559998,-534.580017,17.000000,-613.959961,-737.779968,8.429999,-0.004319,-0.001961,0.910266,-0.413996,0.000100,0.000000,-2.452800
135,True,True,-1.000000,1.000000,137.440002,-540.729980,17.000000,-630.659973,-727.539978,8.429999,-0.004340,-0.001918,0.914449,-0.404673,0.000100,0.000000,-2.450100
136,True,True,-1.000000,1.000000,132.179993,-546.789978,17.000000,-647.159973,-716.909973,8.429999,-0.004362,-0.001875,0.918532,-0.395319,0.000100,0.000000,-2.447300
137,True,True,-1.000000,1.000000,126.790001,-552.760010,17.000000,-663.459961,-705.899963,8.429999,-0.004383,-0.001832,0.922515,-0.385932,0.000100,0.000000,-2.444500
