frame,input.bHandbrake,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
26,False,True,True,0.000000,1.000000,-2000.000000,-4443.600098,18.629999,0.000000,503.489990,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
27,False,True,True,0.000000,1.000000,-2000.000000,-4439.339844,18.629999,0.000000,520.700012,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000400,0.000000,0.000000
28,False,True,True,0.000000,1.000000,-2000.000000,-4434.929688,18.629999,0.000000,537.760010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
29,False,True,True,0.000000,1.000000,-2000.000000,-4430.379883,18.629999,0.000000,554.669983,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
30,False,True,True,0.000000,1.000000,-2000.000000,-4425.689941,18.629999,0.000000,571.440002,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
31,False,True,True,0.000000,1.000000,-2000.000000,-4420.859863,18.629999,0.000000,588.059998,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
32,False,True,True,0.000000,1.000000,-2000.000000,-4415.890137,18.629999,0.000000,604.539978,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
33,False,True,True,0.000000,1.000000,-2000.000000,-4410.779785,18.629999,0.000000,620.880005,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
34,False,True,True,0.000000,1.000000,-2000.000000,-4405.540039,18.629999,0.000000,637.079956,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
35,False,True,True,0.000000,1.000000,-2000.000000,-4400.159668,18.629999,0.000000,653.140015,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
36,False,True,True,0.000000,1.000000,-2000.000000,-4394.649902,18.629999,0.000000,669.059998,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
37,False,True,True,0.000000,1.000000,-2000.000000,-4389.009766,18.629999,0.000000,684.849976,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000300,0.000000,0.000000
38,False,True,True,0.000000,1.000000,-2000.000000,-4383.229980,18.629999,0.000000,700.500000,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
39,False,True,True,0.000000,1.000000,-2000.000000,-4377.319824,18.629999,0.000000,716.019958,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
40,False,True,True,0.000000,1.000000,-2000.000000,-4371.279785,18.629999,0.000000,731.399963,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
41,False,True,True,0.000000,1.000000,-2000.000000,-4365.120117,18.629999,0.000000,746.649963,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
42,False,True,True,0.000000,1.000000,-2000.000000,-4358.830078,18.629999,0.000000,761.769958,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
43,False,True,True,0.000000,1.000000,-2000.000000,-4352.409668,18.629999,0.000000,776.760010,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
44,False,True,True,0.000000,1.000000,-2000.000000,-4345.870117,18.629999,0.000000,791.619995,8.330000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
45,False,True,True,0.000000,1.000000,-2000.000000,-4339.270020,18.629999,0.000000,798.159973,8.360000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
46,False,True,True,0.000000,1.000000,-2000.000000,-4332.620117,18.629999,0.000000,804.649963,8.380000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
47,False,True,True,0.000000,1.000000,-2000.000000,-4325.909668,18.629999,0.000000,811.079956,8.389999,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
48,False,True,True,0.000000,1.000000,-2000.000000,-4319.149902,18.629999,0.000000,817.459961,8.400000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
49,False,True,True,0.000000,1.000000,-2000.000000,-4312.339844,18.629999,0.000000,823.779968,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
50,False,True,True,0.000000,1.000000,-2000.000000,-4305.469727,18.629999,0.000000,830.049988,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
51,False,True,True,0.000000,1.000000,-2000.000000,-4298.549805,18.629999,0.000000,836.260010,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
52,False,True,True,0.000000,1.000000,-2000.000000,-4291.580078,18.629999,0.000000,842.419983,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
53,False,True,True,0.000000,1.000000,-2000.000000,-4284.560059,18.629999,0.000000,848.529968,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
54,False,True,True,0.000000,1.000000,-2000.000000,-4277.489746,18.629999,0.000000,854.589966,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000200,0.000000,0.000000
55,False,True,True,0.000000,1.000000,-2000.000000,-4270.370117,18.629999,0.000000,860.589966,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
56,False,True,True,0.000000,1.000000,-2000.000000,-4263.199707,18.629999,0.000000,866.539978,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
57,False,True,True,0.000000,1.000000,-2000.000000,-4255.979980,18.629999,0.000000,872.440002,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
58,False,True,True,0.000000,1.000000,-2000.000000,-4248.709961,18.629999,0.000000,878.289978,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
59,False,True,True,0.000000,1.000000,-2000.000000,-4241.390137,18.629999,0.000000,884.089966,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
60,False,True,True,0.000000,1.000000,-2000.000000,-4234.020020,18.629999,0.000000,889.839966,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
61,False,True,True,0.000000,1.000000,-2000.000000,-4226.600098,18.629999,0.000000,895.539978,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
62,False,True,True,0.000000,1.000000,-2000.000000,-4219.140137,18.629999,0.000000,901.190002,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
63,False,True,True,0.000000,1.000000,-2000.000000,-4211.629883,18.629999,0.000000,906.789978,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
64,False,True,True,0.000000,1.000000,-2000.000000,-4204.069824,18.629999,0.000000,912.349976,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
65,False,True,True,0.000000,1.000000,-2000.000000,-4196.469727,18.629999,0.000000,917.859985,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
66,False,True,True,0.000000,1.000000,-2000.000000,-4188.819824,18.629999,0.000000,923.320007,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
67,False,True,True,0.000000,1.000000,-2000.000000,-4181.129883,18.629999,0.000000,928.729980,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
68,False,True,True,0.000000,1.000000,-2000.000000,-4173.390137,18.629999,0.000000,934.099976,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
69,False,True,True,0.000000,1.000000,-2000.000000,-4165.609863,18.629999,0.000000,939.419983,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
70,False,True,True,0.000000,1.000000,-2000.000000,-4157.779785,18.629999,0.000000,944.699951,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
71,False,True,True,0.000000,1.000000,-2000.000000,-4149.909668,18.629999,0.000000,949.929993,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
72,False,True,True,0.000000,1.000000,-2000.000000,-4141.989746,18.629999,0.000000,955.119995,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
73,False,True,True,0.000000,1.000000,-2000.000000,-4134.029785,18.629999,0.000000,960.259949,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
74,False,True,True,0.000000,1.000000,-2000.000000,-4126.029785,18.629999,0.000000,965.359985,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
75,False,True,True,0.000000,1.000000,-2000.000000,-4117.979980,18.629999,0.000000,970.409973,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
76,False,True,True,0.000000,1.000000,-2000.000000,-4109.890137,18.629999,0.000000,975.419983,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
77,False,True,True,0.000000,1.000000,-2000.000000,-4101.759766,18.629999,0.000000,980.389954,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
78,False,True,True,0.000000,1.000000,-2000.000000,-4093.589844,18.629999,0.000000,985.320007,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
79,False,True,True,0.000000,1.000000,-2000.000000,-4085.379883,18.629999,0.000000,990.199951,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
80,False,True,True,0.000000,1.000000,-2000.000000,-4077.129883,18.629999,0.000000,995.039978,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
81,False,True,True,0.000000,1.000000,-2000.000000,-4068.839844,18.629999,0.000000,999.839966,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
82,False,True,True,0.000000,1.000000,-2000.000000,-4060.510010,18.629999,0.000000,1004.599976,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
83,False,True,True,0.000000,1.000000,-2000.000000,-4052.139893,18.629999,0.000000,1009.320007,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
84,False,True,True,0.000000,1.000000,-2000.000000,-4043.729980,18.629999,0.000000,1014.000000,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000100,0.000000,0.000000
85,False,True,True,0.000000,1.000000,-2000.000000,-4035.280029,18.629999,0.000000,1018.639954,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
86,False,True,True,0.000000,1.000000,-2000.000000,-4026.789795,18.629999,0.000000,1023.239990,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
87,False,True,True,0.000000,1.000000,-2000.000000,-4018.260010,18.629999,0.000000,1027.799927,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
88,False,True,True,0.000000,1.000000,-2000.000000,-4009.689941,18.629999,0.000000,1032.319946,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
89,False,True,True,0.000000,1.000000,-2000.000000,-4001.089844,18.629999,0.000000,1036.799927,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
90,False,True,True,0.000000,1.000000,-2000.000000,-3992.449951,18.629999,0.000000,1041.239990,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
91,False,True,True,0.000000,1.000000,-2000.000000,-3983.770020,18.629999,0.000000,1045.640015,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
92,False,True,True,0.000000,1.000000,-2000.000000,-3975.059814,18.629999,0.000000,1050.010010,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
93,False,True,True,0.000000,1.000000,-2000.000000,-3966.309814,18.629999,0.000000,1054.339966,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
94,False,True,True,0.000000,1.000000,-2000.000000,-3957.520020,18.629999,0.000000,1058.630005,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
95,False,True,True,0.000000,1.000000,-2000.000000,-3948.699951,18.629999,0.000000,1062.880005,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
96,False,True,True,0.000000,1.000000,-2000.000000,-3939.839844,18.629999,0.000000,1067.099976,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
97,False,True,True,0.000000,1.000000,-2000.000000,-3930.949951,18.629999,0.000000,1071.280029,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
98,False,True,True,0.000000,1.000000,-2000.000000,-3922.020020,18.629999,0.000000,1075.429932,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
99,False,True,True,0.000000,1.000000,-2000.000000,-3913.059814,18.629999,0.000000,1079.539917,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
100,False,True,True,0.000000,1.000000,-2000.000000,-3904.059814,18.629999,0.000000,1083.619995,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
101,False,True,True,0.000000,1.000000,-2000.000000,-3895.030029,18.629999,0.000000,1087.660034,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
102,False,True,True,0.000000,1.000000,-2000.000000,-3885.969971,18.629999,0.000000,1091.669922,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
103,False,True,True,0.000000,1.000000,-2000.000000,-3876.869873,18.629999,0.000000,1095.640015,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
104,False,True,True,0.000000,1.000000,-2000.000000,-3867.739990,18.629999,0.000000,1099.579956,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
105,False,True,True,0.000000,1.000000,-2000.000000,-3858.579834,18.629999,0.000000,1103.479980,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
106,False,True,True,0.000000,1.000000,-2000.000000,-3849.379883,18.629999,0.000000,1107.349976,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
107,False,True,True,0.000000,1.000000,-2000.000000,-3840.149902,18.629999,0.000000,1111.189941,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
108,False,True,True,0.000000,1.000000,-2000.000000,-3830.889893,18.629999,0.000000,1114.989990,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
109,False,True,True,0.000000,1.000000,-2000.000000,-3821.599854,18.629999,0.000000,1118.760010,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
110,False,True,True,0.000000,1.000000,-2000.000000,-3812.280029,18.629999,0.000000,1122.500000,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
111,False,True,True,0.000000,1.000000,-2000.000000,-3802.929932,18.629999,0.000000,1126.209961,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
112,False,True,True,0.000000,1.000000,-2000.000000,-3793.539795,18.629999,0.000000,1129.890015,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
113,False,True,True,0.000000,1.000000,-2000.000000,-3784.119873,18.629999,0.000000,1133.530029,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
114,False,True,True,0.000000,1.000000,-2000.000000,-3774.669922,18.629999,0.000000,1137.140015,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
115,False,True,True,0.000000,1.000000,-2000.000000,-3765.189941,18.629999,0.000000,1140.719971,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
116,False,True,True,0.000000,1.000000,-2000.000000,-3755.679932,18.629999,0.000000,1144.270020,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
117,False,True,True,0.000000,1.000000,-2000.000000,-3746.139893,18.629999,0.000000,1147.789917,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
118,False,True,True,0.000000,1.000000,-2000.000000,-3736.569824,18.629999,0.000000,1151.280029,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
119,False,True,True,0.000000,1.000000,-2000.000000,-3726.979980,18.629999,0.000000,1154.739990,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
120,False,True,True,0.000000,1.000000,-2000.000000,-3717.359863,18.629999,0.000000,1158.169922,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
121,False,True,True,0.000000,1.000000,-2000.000000,-3707.709961,18.629999,0.000000,1161.569946,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
122,False,True,True,0.000000,1.000000,-2000.000000,-3698.030029,18.629999,0.000000,1164.939941,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
123,False,True,True,0.000000,1.000000,-2000.000000,-3688.319824,18.629999,0.000000,1168.280029,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
124,False,True,True,0.000000,1.000000,-2000.000000,-3678.579834,18.629999,0.000000,1171.589966,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
125,False,True,True,0.000000,1.000000,-2000.000000,-3668.819824,18.629999,0.000000,1174.880005,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
126,False,True,True,0.000000,1.000000,-2000.000000,-3659.030029,18.629999,0.000000,1178.140015,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
127,False,True,True,0.000000,1.000000,-2000.000000,-3649.209961,18.629999,0.000000,1181.369995,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
128,False,True,True,0.000000,1.000000,-2000.000000,-3639.369873,18.629999,0.000000,1184.569946,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
129,False,True,True,0.000000,1.000000,-2000.000000,-3629.500000,18.629999,0.000000,1187.750000,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
130,False,True,True,0.000000,1.000000,-2000.000000,-3619.599854,18.629999,0.000000,1190.900024,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
131,False,True,True,0.000000,1.000000,-2000.000000,-3609.679932,18.629999,0.000000,1194.020020,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
132,False,True,True,0.000000,1.000000,-2000.000000,-3599.729980,18.629999,0.000000,1197.109985,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
133,False,True,True,0.000000,1.000000,-2000.000000,-3589.750000,18.629999,0.000000,1200.179932,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
134,False,True,True,0.000000,1.000000,-2000.000000,-3579.750000,18.629999,0.000000,1203.219971,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
135,False,True,True,0.000000,1.000000,-2000.000000,-3569.719971,18.629999,0.000000,1206.239990,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
136,False,True,True,0.000000,1.000000,-2000.000000,-3559.669922,18.629999,0.000000,1209.229980,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
137,False,True,True,0.000000,1.000000,-2000.000000,-3549.589844,18.629999,0.000000,1212.189941,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
138,False,True,True,0.000000,1.000000,-2000.000000,-3539.489990,18.629999,0.000000,1215.130005,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
139,False,True,True,0.000000,1.000000,-2000.000000,-3529.359863,18.629999,0.000000,1218.039917,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
140,False,True,True,0.000000,1.000000,-2000.000000,-3519.209961,18.629999,0.000000,1220.929932,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
141,False,True,True,0.000000,1.000000,-2000.000000,-3509.040039,18.629999,0.000000,1223.789917,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
142,False,True,True,0.000000,1.000000,-2000.000000,-3498.839844,18.629999,0.000000,1226.630005,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
143,False,True,True,0.000000,1.000000,-2000.000000,-3488.619873,18.629999,0.000000,1229.439941,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
144,False,True,True,0.000000,1.000000,-2000.000000,-3478.369873,18.629999,0.000000,1232.229980,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
145,False,True,True,0.000000,1.000000,-2000.000000,-3468.099854,18.629999,0.000000,1235.000000,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
146,False,True,True,0.000000,1.000000,-2000.000000,-3457.809814,18.629999,0.000000,1237.739990,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
147,False,True,True,0.000000,1.000000,-2000.000000,-3447.500000,18.629999,0.000000,1240.459961,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
148,False,True,True,0.000000,1.000000,-2000.000000,-3437.159912,18.629999,0.000000,1243.159912,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
149,False,True,True,0.000000,1.000000,-2000.000000,-3426.799805,18.629999,0.000000,1245.829956,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
150,False,True,True,0.000000,1.000000,-2000.000000,-3416.419922,18.629999,0.000000,1248.479980,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
151,False,True,True,0.000000,1.000000,-2000.000000,-3406.020020,18.629999,0.000000,1251.109985,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
152,False,True,True,0.000000,1.000000,-2000.000000,-3395.589844,18.629999,0.000000,1253.709961,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
153,False,True,True,0.000000,1.000000,-2000.000000,-3385.139893,18.629999,0.000000,1256.289917,8.410000,-0.002242,0.002247,0.707101,0.707105,0.000000,0.000000,0.000000
