frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
70,True,True,-1.000000,1.000000,173.379990,-122.209999,17.010000,363.989990,-570.059998,8.330000,0.002236,0.004205,-0.470895,0.882177,0.000000,0.000000,-2.410000
71,True,True,-1.000000,1.000000,176.410004,-126.959999,17.010000,356.589996,-582.149963,8.330000,0.002279,0.004184,-0.479731,0.877402,0.000000,0.000000,-2.417000
72,True,True,-1.000000,1.000000,179.379990,-131.809998,17.010000,348.769989,-594.119995,8.330000,0.002322,0.004162,-0.488541,0.872528,0.000000,0.000000,-2.423600
73,True,True,-1.000000,1.000000,182.289993,-136.759995,17.010000,340.539978,-605.959961,8.330000,0.002366,0.004141,-0.497329,0.867549,0.000000,0.000000,-2.429900
74,True,True,-1.000000,1.000000,185.129990,-141.809998,17.010000,331.899994,-617.659973,8.330000,0.002409,0.004119,-0.506085,0.862470,0.000000,0.000000,-2.435800
75,True,True,-1.000000,1.000000,187.899994,-146.959991,17.010000,322.850006,-629.209961,8.330000,0.002452,0.004092,-0.514814,0.857289,-0.000100,0.000000,-2.441400
76,True,True,-1.000000,1.000000,190.589996,-152.199997,17.010000,313.399994,-640.589966,8.330000,0.002495,0.004065,-0.523510,0.852006,-0.000100,0.000000,-2.446700
77,True,True,-1.000000,1.000000,193.199997,-157.539993,17.010000,303.549988,-651.789978,8.330000,0.002538,0.004038,-0.532169,0.846625,-0.000100,0.000000,-2.451700
78,True,True,-1.000000,1.000000,195.729996,-162.970001,17.010000,293.309998,-662.799988,8.330000,0.002581,0.004011,-0.540790,0.841144,-0.000100,0.000000,-2.456400
79,True,True,-1.000000,1.000000,198.169998,-168.489990,17.010000,282.679993,-673.599976,8.330000,0.002625,0.003984,-0.549373,0.835563,-0.000100,0.000000,-2.460800
80,True,True,-1.000000,1.000000,200.529999,-174.099991,17.010000,271.679993,-684.190002,8.330000,0.002662,0.003957,-0.557913,0.829886,-0.000100,0.000000,-2.464900
81,True,True,-1.000000,1.000000,202.789993,-179.800003,17.010000,260.299988,-694.549988,8.330000,0.002700,0.003930,-0.566404,0.824114,-0.000100,0.000000,-2.468700
82,True,True,-1.000000,1.000000,204.959991,-185.589996,17.010000,248.559998,-704.679993,8.330000,0.002738,0.003903,-0.574853,0.818243,-0.000100,0.000000,-2.472300
83,True,True,-1.000000,1.000000,207.029999,-191.459991,17.010000,236.459991,-714.559998,8.330000,0.002776,0.003876,-0.583252,0.812277,-0.000100,0.000000,-2.475600
84,True,True,-1.000000,1.000000,209.000000,-197.409988,17.010000,224.009995,-724.179993,8.330000,0.002813,0.003849,-0.591598,0.806219,-0.000100,0.000000,-2.478700
85,True,True,-1.000000,1.000000,210.869995,-203.440002,17.010000,211.220001,-733.529968,8.330000,0.002851,0.003822,-0.599895,0.800064,-0.000100,0.000000,-2.481500
86,True,True,-1.000000,1.000000,212.629990,-209.549988,17.010000,198.089996,-742.599976,8.330000,0.002889,0.003790,-0.608133,0.793820,-0.000100,0.000000,-2.484100
87,True,True,-1.000000,1.000000,214.279999,-215.739990,17.010000,184.639999,-751.380005,8.330000,0.002927,0.003757,-0.616317,0.787483,0.000000,0.000000,-2.486500
88,True,True,-1.000000,1.000000,215.819992,-222.000000,17.010000,170.869995,-759.859985,8.330000,0.002964,0.003725,-0.624442,0.781057,0.000000,0.000000,-2.488700
89,True,True,-1.000000,1.000000,217.239990,-228.330002,17.010000,156.800003,-768.029968,8.330000,0.003002,0.003693,-0.632507,0.774540,0.000000,0.000000,-2.490600
90,True,True,-1.000000,1.000000,218.549988,-234.729996,17.010000,142.429993,-775.889954,8.330000,0.003040,0.003660,-0.640513,0.767932,0.000000,0.000000,-2.492300
91,True,True,-1.000000,1.000000,219.739990,-241.199997,17.010000,127.769997,-783.419983,8.330000,0.003078,0.003628,-0.648454,0.761239,0.000000,0.000000,-2.493800
