frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
40,False,False,False,False,0.000000,1.000000,0.950000,2.640000,137.830002,2.960000,12.990000,309.079987,-0.503603,0.007394,0.004194,0.863893,-5.499200,0.000000,0.092800
41,False,False,False,False,0.000000,1.000000,0.970000,2.750000,140.360001,2.960000,12.990000,303.660004,-0.523624,0.007291,0.004362,0.851907,-5.499200,0.000000,0.092800
42,False,False,False,False,0.000000,1.000000,0.990000,2.860000,142.849991,2.960000,12.990000,298.239990,-0.543358,0.007183,0.004524,0.839458,-5.499200,0.000000,0.092800
43,False,False,False,False,0.000000,1.000000,1.010000,2.970000,145.289993,2.960000,12.990000,292.820007,-0.562795,0.007075,0.004685,0.826553,-5.499200,0.000000,0.092800
44,False,False,False,False,0.000000,1.000000,1.030000,3.080000,147.690002,2.960000,12.990000,287.399994,-0.581925,0.006962,0.004847,0.813198,-5.499200,0.000000,0.092800
45,False,False,False,False,0.000000,1.000000,1.050000,3.190000,150.039993,2.960000,12.990000,281.979980,-0.600737,0.006843,0.005004,0.799402,-5.499200,0.000000,0.092800
46,False,False,False,False,0.000000,1.000000,1.070000,3.300000,152.339996,2.960000,12.990000,276.559998,-0.619225,0.006719,0.005160,0.785168,-5.499200,0.000000,0.092800
47,False,False,False,False,0.000000,1.000000,1.090000,3.410000,154.599991,2.960000,12.990000,271.139984,-0.637373,0.006595,0.005311,0.770509,-5.499200,0.000000,0.092800
48,False,False,False,False,0.000000,1.000000,1.110000,3.520000,156.809998,2.960000,12.990000,265.720001,-0.655176,0.006466,0.005457,0.755429,-5.499200,0.000000,0.092800
49,False,False,False,False,0.000000,1.000000,1.130000,3.630000,158.979996,2.960000,12.990000,260.299988,-0.672623,0.006331,0.005602,0.739937,-5.499200,0.000000,0.092800
50,False,False,False,False,0.000000,1.000000,1.150000,3.740000,161.099991,2.960000,12.990000,254.879990,-0.689703,0.006196,0.005743,0.724043,-5.499200,0.000000,0.092800
51,False,False,False,False,0.000000,1.000000,1.170000,3.850000,163.179993,2.960000,12.990000,249.459991,-0.706405,0.006056,0.005883,0.707757,-5.499200,0.000000,0.092800
52,False,False,False,False,0.000000,1.000000,1.190000,3.960000,165.209991,2.960000,12.990000,244.039993,0.722725,-0.005915,-0.006018,-0.691084,-5.499200,0.000000,0.092800
53,False,False,False,False,0.000000,1.000000,1.210000,4.070000,167.199997,2.960000,12.990000,238.619995,0.738650,-0.005770,-0.006153,-0.674037,-5.499200,0.000000,0.092800
54,False,False,False,False,0.000000,1.000000,1.230000,4.180000,169.139999,2.960000,12.990000,233.199997,0.754173,-0.005619,-0.006282,-0.656622,-5.499200,0.000000,0.092800
55,False,False,False,False,0.000000,1.000000,1.250000,4.290000,171.039993,2.960000,12.990000,227.779999,0.769288,-0.005468,-0.006406,-0.638846,-5.499200,0.000000,0.092700
56,False,False,False,False,0.000000,1.000000,1.270000,4.400000,172.889999,2.960000,12.990000,222.360001,0.783983,-0.005311,-0.006530,-0.620725,-5.499200,0.000000,0.092600
57,False,False,False,False,0.000000,1.000000,1.290000,4.510000,174.699997,2.960000,12.990000,216.940002,0.798253,-0.005155,-0.006649,-0.602264,-5.499200,0.000000,0.092600
58,False,False,False,False,0.000000,1.000000,1.310000,4.620000,176.459991,2.960000,12.990000,211.519989,0.812088,-0.004993,-0.006762,-0.583474,-5.499200,0.000000,0.092600
59,False,False,False,False,0.000000,1.000000,1.330000,4.730000,178.179993,2.960000,12.990000,206.099991,0.825479,-0.004831,-0.006876,-0.564371,-5.499200,0.000000,0.092500
60,False,False,False,False,0.000000,1.000000,1.350000,4.840000,179.849991,2.960000,12.990000,200.679993,0.838420,-0.004664,-0.006984,-0.544960,-5.499200,0.000000,0.092500
61,False,False,False,False,0.000000,1.000000,1.370000,4.950000,181.479996,2.960000,12.990000,195.259995,0.850905,-0.004497,-0.007086,-0.525253,-5.499200,0.000000,0.092400
62,False,False,False,False,0.000000,1.000000,1.390000,5.060000,183.059998,2.960000,12.990000,189.839996,0.862927,-0.004329,-0.007183,-0.505260,-5.499200,0.000000,0.092400
63,False,False,False,False,0.000000,1.000000,1.410000,5.170000,184.599991,2.960000,12.990000,184.419998,0.874479,-0.004157,-0.007280,-0.484991,-5.499200,0.000000,0.092300
64,False,False,False,False,0.000000,1.000000,1.430000,5.280000,186.089996,2.960000,12.990000,179.000000,0.885555,-0.003984,-0.007372,-0.464459,-5.499200,0.000000,0.092300
65,False,False,False,False,0.000000,1.000000,1.450000,5.390000,187.539993,2.960000,12.990000,173.580002,0.896150,-0.003806,-0.007458,-0.443672,-5.499200,0.000000,0.092200
66,False,False,False,False,0.000000,1.000000,1.470000,5.500000,188.940002,2.960000,12.990000,168.160004,0.906257,-0.003628,-0.007539,-0.422643,-5.499200,0.000000,0.092200
67,False,False,False,False,0.000000,1.000000,1.490000,5.610000,190.300003,2.960000,12.990000,162.739990,0.915872,-0.003450,-0.007620,-0.401382,-5.499200,0.000000,0.092100
68,False,False,False,False,0.000000,1.000000,1.510000,5.720000,191.610001,2.960000,12.990000,157.319992,0.924987,-0.003267,-0.007696,-0.379906,-5.499200,0.000000,0.092100
69,False,False,False,False,0.000000,1.000000,1.530000,5.830000,192.879990,2.960000,12.990000,151.899994,0.933598,-0.003083,-0.007766,-0.358224,-5.499200,0.000000,0.092000
70,False,False,False,False,0.000000,1.000000,1.550000,5.940000,194.099991,2.960000,12.990000,146.479996,0.941703,-0.002900,-0.007831,-0.336342,-5.499200,0.000000,0.092000
71,True,True,False,False,0.000000,0.000000,1.540000,7.590000,193.399994,-0.770000,197.759995,-84.570000,0.948874,-0.002727,-0.007890,-0.315546,-5.279500,0.000000,0.088300
72,False,False,True,True,1.000000,0.000000,1.600000,9.240000,192.649994,7.490000,197.750000,-90.119995,0.955325,-0.002857,-0.008041,-0.295434,-5.069600,0.045400,0.024000
73,False,False,True,True,1.000000,0.000000,1.740000,10.889999,191.849991,16.299999,197.739990,-95.680000,0.961117,-0.003294,-0.008278,-0.275996,-4.868100,0.088100,-0.042000
74,False,False,True,True,1.000000,0.000000,1.950000,12.540000,191.009995,25.109999,197.720001,-101.250000,0.966304,-0.004043,-0.008597,-0.257228,-4.674700,0.128000,-0.109700
75,False,False,True,True,1.000000,0.000000,2.230000,14.190000,190.119995,33.919998,197.690002,-106.829994,0.970937,-0.005101,-0.008990,-0.239112,-4.489100,0.165100,-0.179000
76,False,False,True,True,1.000000,0.000000,2.590000,15.839999,189.179993,42.730000,197.639999,-112.419998,0.975062,-0.006471,-0.009454,-0.221638,-4.311000,0.199300,-0.249700
77,False,False,True,True,1.000000,0.000000,3.020000,17.490000,188.199997,51.539997,197.559998,-118.019997,0.978721,-0.008154,-0.009983,-0.204790,-4.140200,0.230600,-0.321700
78,False,False,True,True,1.000000,0.000000,3.520000,19.139999,187.169998,60.349998,197.449997,-123.629997,0.981953,-0.010150,-0.010566,-0.188557,-3.976300,0.259000,-0.394900
79,False,False,True,True,1.000000,0.000000,4.100000,20.779999,186.089996,69.159996,197.300003,-129.259995,0.984794,-0.012459,-0.011197,-0.172917,-3.819100,0.284600,-0.469200
80,False,False,True,True,1.000000,0.000000,4.750000,22.420000,184.970001,77.970001,197.110001,-134.899994,0.987276,-0.015087,-0.011871,-0.157855,-3.668300,0.307300,-0.544500
81,False,False,True,True,1.000000,0.000000,5.470000,24.059999,183.800003,86.779999,196.879990,-140.559998,0.989427,-0.018027,-0.012589,-0.143354,-3.523600,0.327100,-0.620700
82,False,False,True,True,1.000000,0.000000,6.270000,25.699999,182.580002,95.589996,196.589996,-146.239990,0.991275,-0.021285,-0.013333,-0.129397,-3.384900,0.344100,-0.697600
83,False,False,True,True,1.000000,0.000000,7.140000,27.340000,181.309998,104.389999,196.239990,-151.929993,0.992842,-0.024857,-0.014105,-0.115964,-3.251900,0.358400,-0.775200
84,False,False,True,True,1.000000,0.000000,8.080000,28.969999,180.000000,113.189995,195.830002,-157.639999,0.994150,-0.028746,-0.014898,-0.103038,-3.124400,0.369900,-0.853300
85,False,False,True,True,1.000000,0.000000,9.099999,30.599998,178.639999,121.989998,195.349991,-163.369995,0.995218,-0.032954,-0.015707,-0.090603,-3.002300,0.378800,-0.931900
86,False,False,True,True,1.000000,0.000000,10.190000,32.219997,177.229996,130.779999,194.789993,-169.110001,0.996061,-0.037475,-0.016527,-0.078643,-2.885300,0.385100,-1.010900
87,False,False,True,True,1.000000,0.000000,11.349999,33.840000,175.769989,139.559998,194.149994,-174.860001,0.996695,-0.042314,-0.017347,-0.067141,-2.773300,0.388800,-1.090200
88,False,False,True,True,1.000000,0.000000,12.590000,35.450001,174.259995,148.339996,193.419998,-180.629990,0.997131,-0.047472,-0.018167,-0.056082,-2.666100,0.390000,-1.169700
89,False,False,True,True,1.000000,0.000000,13.900000,37.059998,172.709991,157.110001,192.599991,-186.409988,0.997382,-0.052942,-0.018982,-0.045443,-2.563500,0.388800,-1.249400
90,False,False,True,True,1.000000,0.000000,15.280000,38.660000,171.110001,165.869995,191.679993,-192.199997,0.997456,-0.058731,-0.019785,-0.035215,-2.465400,0.385300,-1.329200
91,False,False,True,True,1.000000,0.000000,16.740000,40.250000,169.459991,174.619995,190.649994,-198.000000,0.997361,-0.064832,-0.020573,-0.025380,-2.371600,0.379500,-1.409000
92,False,False,True,True,1.000000,0.000000,18.270000,41.829998,167.759995,183.349991,189.509995,-203.800003,0.997103,-0.071252,-0.021345,-0.015923,-2.282000,0.371500,-1.488800
93,False,False,True,True,1.000000,0.000000,19.869999,43.399998,166.009995,192.069992,188.259995,-209.610001,0.996686,-0.077985,-0.022089,-0.006827,-2.196400,0.361400,-1.568600
94,False,False,True,True,1.000000,0.000000,21.539999,44.959999,164.209991,200.769989,186.889999,-215.419998,0.996115,-0.085030,-0.022807,0.001918,-2.114700,0.349300,-1.648200
95,False,False,True,True,1.000000,0.000000,23.289999,46.500000,162.369995,209.449997,185.389999,-221.229996,0.995392,-0.092389,-0.023492,0.010328,-2.036800,0.335300,-1.727700
96,False,False,True,True,1.000000,0.000000,25.109999,48.029999,160.479996,218.099991,183.759995,-227.039993,0.994519,-0.100055,-0.024139,0.018415,-1.962600,0.319400,-1.807000
97,False,False,True,True,1.000000,0.000000,27.000000,49.549999,158.539993,226.729996,181.989990,-232.839996,0.993494,-0.108034,-0.024743,0.026189,-1.892000,0.301800,-1.886100
98,False,False,True,True,1.000000,0.000000,28.959999,51.049999,156.550003,235.330002,180.080002,-238.639999,0.992318,-0.116320,-0.025304,0.033666,-1.824900,0.282500,-1.964900
99,False,False,True,True,1.000000,0.000000,30.990000,52.529999,154.509995,243.889999,178.019989,-244.429993,0.990990,-0.124909,-0.025817,0.040858,-1.761100,0.261500,-2.043500
100,False,False,True,True,1.000000,0.000000,33.090000,54.000000,152.419998,252.419998,175.809998,-250.199997,0.989507,-0.133805,-0.026281,0.047774,-1.700600,0.239000,-2.121800
101,False,False,True,True,1.000000,0.000000,35.259998,55.449997,150.289993,260.910004,173.449997,-255.959991,0.987864,-0.143003,-0.026685,0.054426,-1.643200,0.215100,-2.199700
102,False,False,True,True,1.000000,0.000000,37.500000,56.869999,148.110001,269.350006,170.929993,-261.699982,0.986060,-0.152498,-0.027036,0.060824,-1.588900,0.189800,-2.277300
103,False,False,True,True,1.000000,0.000000,39.809998,58.270000,145.879990,277.739990,168.239990,-267.419983,0.984088,-0.162295,-0.027322,0.066974,-1.537600,0.163200,-2.354600
104,False,False,True,True,1.000000,0.000000,42.189999,59.649998,143.599991,286.079987,165.389999,-273.109985,0.981943,-0.172383,-0.027549,0.072892,-1.489200,0.135400,-2.431500
105,False,False,True,True,1.000000,0.000000,44.639999,61.000000,141.279999,294.359985,162.360001,-278.779999,0.979620,-0.182763,-0.027705,0.078584,-1.443600,0.106400,-2.508000
106,False,False,True,True,1.000000,0.000000,47.160000,62.329998,138.910004,302.570007,159.160004,-284.419983,0.977111,-0.193434,-0.027797,0.084054,-1.400700,0.076400,-2.584100
107,False,False,True,True,1.000000,0.000000,49.750000,63.629997,136.489990,310.709991,155.779999,-290.019989,0.974409,-0.204391,-0.027813,0.089314,-1.360500,0.045400,-2.659900
108,False,False,True,True,1.000000,0.000000,52.410000,64.900002,134.029999,318.769989,152.220001,-295.589996,0.971508,-0.215628,-0.027759,0.094374,-1.322900,0.013400,-2.735300
109,False,False,True,True,1.000000,0.000000,55.129997,66.139999,131.520004,326.750000,148.470001,-301.119995,0.968399,-0.227141,-0.027624,0.099235,-1.287800,-0.019300,-2.810300
110,False,False,True,True,1.000000,0.000000,57.919998,67.339996,128.959991,334.639984,144.539993,-306.609985,0.965073,-0.238928,-0.027414,0.103907,-1.255100,-0.052800,-2.884900
111,False,False,True,True,1.000000,0.000000,60.770000,68.510002,126.360001,342.429993,140.419998,-312.049988,0.961519,-0.250986,-0.027122,0.108401,-1.224800,-0.087000,-2.959100
112,False,False,True,True,1.000000,0.000000,63.689999,69.639999,123.709999,350.119995,136.110001,-317.440002,0.957732,-0.263302,-0.026750,0.112717,-1.196800,-0.121900,-3.033000
113,False,False,True,True,1.000000,0.000000,66.669998,70.739998,121.019997,357.699982,131.599991,-322.779999,0.953700,-0.275877,-0.026292,0.116860,-1.171100,-0.157400,-3.106500
114,False,False,True,True,1.000000,0.000000,69.709999,71.799995,118.290001,365.160004,126.899994,-328.070007,0.949413,-0.288706,-0.025747,0.120836,-1.147600,-0.193400,-3.179600
115,False,False,True,True,1.000000,0.000000,72.809998,72.820000,115.509995,372.489990,122.009995,-333.299988,0.944860,-0.301778,-0.025116,0.124655,-1.126200,-0.229900,-3.252400
116,False,False,True,True,1.000000,0.000000,75.970001,73.790001,112.689995,379.690002,116.919998,-338.470001,0.940031,-0.315087,-0.024398,0.128318,-1.106800,-0.266800,-3.324800
117,False,False,True,True,1.000000,0.000000,79.189995,74.720001,109.829994,386.739990,111.639999,-343.570007,0.934917,-0.328628,-0.023589,0.131825,-1.089400,-0.304000,-3.396900
118,False,False,True,True,1.000000,0.000000,82.470001,75.599998,106.919998,393.639984,106.159996,-348.609985,0.929503,-0.342396,-0.022688,0.135186,-1.074000,-0.341500,-3.468700
119,False,False,True,True,1.000000,0.000000,85.809998,76.439995,103.970001,400.380005,100.489998,-353.579987,0.923779,-0.356379,-0.021695,0.138401,-1.060500,-0.379300,-3.540100
120,False,False,True,True,1.000000,0.000000,89.199997,77.229996,100.979996,406.949982,94.629997,-358.479980,0.917736,-0.370567,-0.020611,0.141476,-1.048800,-0.417300,-3.611200
121,False,False,True,True,1.000000,0.000000,92.639999,77.970001,97.949997,413.329987,88.570000,-363.299988,0.911360,-0.384955,-0.019435,0.144411,-1.038900,-0.455400,-3.682000
122,False,False,True,True,1.000000,0.000000,96.139999,78.659996,94.879997,419.519989,82.330002,-368.039978,0.904640,-0.399532,-0.018162,0.147211,-1.030700,-0.493600,-3.752500
123,False,False,True,True,1.000000,0.000000,99.689995,79.290001,91.769997,425.509979,75.900002,-372.699982,0.897564,-0.414287,-0.016797,0.149876,-1.024100,-0.531800,-3.822800
124,False,False,True,True,1.000000,0.000000,103.279999,79.869995,88.629997,431.289978,69.290001,-377.279999,0.890118,-0.429214,-0.015335,0.152412,-1.019200,-0.570100,-3.892800
125,False,False,True,True,1.000000,0.000000,106.919998,80.389999,85.449997,436.849976,62.500000,-381.779999,0.882293,-0.444298,-0.013776,0.154818,-1.015800,-0.608300,-3.962600
126,False,False,True,True,1.000000,0.000000,110.599998,80.849998,82.229996,442.179993,55.539997,-386.190002,0.874076,-0.459528,-0.012119,0.157094,-1.013900,-0.646400,-4.032100
127,False,False,True,True,1.000000,0.000000,114.329994,81.250000,78.979996,447.269989,48.419998,-390.519989,0.865455,-0.474892,-0.010366,0.159241,-1.013500,-0.684400,-4.101400
128,False,False,True,True,1.000000,0.000000,118.099998,81.589996,75.689995,452.099976,41.139999,-394.759979,0.856419,-0.490375,-0.008521,0.161265,-1.014500,-0.722300,-4.170500
129,False,False,True,True,1.000000,0.000000,121.909996,81.869995,72.369995,456.669983,33.700001,-398.910004,0.846955,-0.505966,-0.006579,0.163163,-1.016900,-0.760000,-4.239400
130,False,False,True,True,1.000000,0.000000,125.750000,82.089996,69.010002,460.970001,26.119999,-402.959991,0.837052,-0.521649,-0.004540,0.164938,-1.020600,-0.797400,-4.308200
131,False,False,True,True,1.000000,0.000000,129.619995,82.239998,65.619995,464.979980,18.400000,-406.919983,0.826698,-0.537413,-0.002409,0.166589,-1.025500,-0.834600,-4.376800
132,False,False,True,True,1.000000,0.000000,133.529999,82.330002,62.199997,468.699982,10.550000,-410.789978,0.815884,-0.553236,-0.000181,0.168116,-1.031600,-0.871500,-4.445200
133,False,False,True,True,1.000000,0.000000,137.459991,82.349998,58.750000,472.119995,2.580000,-414.559998,0.804597,-0.569107,0.002139,0.169519,-1.038900,-0.908100,-4.513500
134,False,False,True,True,1.000000,0.000000,141.419998,82.299995,55.259998,475.220001,-5.490000,-418.239990,0.792824,-0.585011,0.004551,0.170797,-1.047300,-0.944300,-4.581700
135,False,False,True,True,1.000000,0.000000,145.399994,82.189995,51.739998,478.000000,-13.650000,-421.829987,0.780558,-0.600926,0.007054,0.171952,-1.056800,-0.980200,-4.649800
136,False,False,True,True,1.000000,0.000000,149.399994,82.009995,48.200001,480.440002,-21.900000,-425.319977,0.767788,-0.616835,0.009649,0.172982,-1.067300,-1.015700,-4.717800
137,False,False,True,True,1.000000,0.000000,153.000000,81.860001,46.329998,431.919983,-18.299999,-255.369995,0.764081,-0.629416,0.010005,0.141120,3.779400,-3.517600,-1.895300
138,False,False,True,True,1.000000,0.000000,156.610001,81.639999,44.169998,433.739990,-26.750000,-259.079987,0.760702,-0.637719,0.010086,0.120604,3.656100,-3.403400,-1.980600
139,False,False,True,True,1.000000,0.000000,160.239990,81.349998,41.980000,435.380005,-35.279999,-263.000000,0.756673,-0.645913,0.010069,0.100697,3.540100,-3.290200,-2.065100
140,False,False,True,True,1.000000,0.000000,163.879990,80.979996,39.750000,436.829987,-43.879997,-267.130005,0.752023,-0.654016,0.009951,0.081394,3.431300,-3.177900,-2.148700
141,False,False,True,True,1.000000,0.000000,167.529999,80.540001,37.489998,438.099976,-52.539997,-271.470001,0.746776,-0.662044,0.009730,0.062680,3.329400,-3.066600,-2.231400
142,False,False,True,True,1.000000,0.000000,171.190002,80.029999,35.189999,439.169983,-61.239998,-275.979980,0.740964,-0.670001,0.009400,0.044532,3.236000,-2.958000,-2.312700
143,False,False,True,True,1.000000,0.000000,174.849991,79.449997,32.860001,439.630005,-69.959999,-279.279999,0.734648,-0.677867,0.009001,0.026599,3.203300,-2.910400,-2.378300
144,False,False,True,True,1.000000,0.000000,178.519989,78.790001,30.500000,439.869995,-78.689995,-282.669983,0.727841,-0.685635,0.008532,0.008845,3.180000,-2.870500,-2.442200
145,False,False,True,True,1.000000,0.000000,182.190002,78.059998,28.119999,439.889984,-87.419998,-286.169983,0.720550,-0.693301,0.008003,-0.008775,3.165200,-2.838000,-2.504500
146,False,False,True,True,1.000000,0.000000,185.659988,77.199997,26.680000,416.109985,-103.320000,-186.639999,0.710661,-0.703417,0.001745,0.012761,-2.255400,4.020500,-2.999700
147,False,False,True,True,1.000000,0.000000,188.550003,76.639999,27.869999,346.269989,-67.510002,84.629997,-0.704231,0.709923,0.001265,-0.008095,1.090800,0.059200,-2.205800
148,False,False,True,True,1.000000,0.000000,191.429993,76.000000,28.730000,346.100006,-76.349998,79.629997,-0.697472,0.716584,0.004464,-0.004577,1.045700,0.080400,-2.284500
149,False,False,True,True,1.000000,0.000000,194.309998,75.290001,29.349998,345.859985,-85.159996,74.209999,-0.690404,0.723379,0.007777,-0.001799,1.018900,0.076700,-2.360000
150,False,False,True,True,1.000000,0.000000,197.179993,74.510002,29.949999,344.899994,-93.389999,71.349998,-0.682997,0.730349,0.010231,0.000941,0.864900,-0.058000,-2.446600
151,False,False,True,True,1.000000,0.000000,200.050003,73.659996,30.500000,344.269989,-102.150002,65.949997,-0.675277,0.737448,0.012589,0.003612,0.834900,-0.061400,-2.522700
