frame,input.bHandbrake,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
32,False,True,True,0.000000,1.000000,-2000.000000,-4415.689941,18.330000,0.000000,604.539978,8.110000,-0.005959,0.005964,0.707074,0.707089,-0.000800,0.000000,0.000000
33,False,True,True,0.000000,1.000000,-2000.000000,-4410.580078,18.330000,0.000000,620.880005,8.110000,-0.005959,0.005964,0.707074,0.707089,-0.000800,0.000000,0.000000
34,False,True,True,0.000000,1.000000,-2000.000000,-4405.339844,18.330000,0.000000,637.079956,8.110000,-0.005959,0.005964,0.707074,0.707089,-0.000800,0.000000,0.000000
35,False,True,True,0.000000,1.000000,-2000.000000,-4399.959961,18.330000,0.000000,653.140015,8.110000,-0.005959,0.005964,0.707074,0.707089,-0.000900,0.000000,0.000000
36,False,True,True,0.000000,1.000000,-2000.000000,-4394.449707,18.330000,0.000000,669.059998,8.110000,-0.005959,0.005964,0.707074,0.707089,-0.000900,0.000000,0.000000
37,False,True,True,0.000000,1.000000,-2000.000000,-4388.810059,18.330000,0.000000,684.849976,8.110000,-0.005959,0.005964,0.707074,0.707089,-0.001000,0.000000,0.000000
38,False,True,True,0.000000,1.000000,-2000.000000,-4383.029785,18.330000,0.000000,700.500000,8.110000,-0.005964,0.005969,0.707074,0.707089,-0.001000,0.000000,0.000000
39,False,True,True,0.000000,1.000000,-2000.000000,-4377.120117,18.330000,0.000000,716.019958,8.110000,-0.005969,0.005975,0.707074,0.707089,-0.001000,0.000000,0.000000
40,False,True,True,0.000000,1.000000,-2000.000000,-4371.080078,18.330000,0.000000,731.399963,8.110000,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
41,False,True,True,0.000000,1.000000,-2000.000000,-4364.919922,18.330000,0.000000,746.649963,8.110000,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
42,False,True,True,0.000000,1.000000,-2000.000000,-4358.629883,18.330000,0.000000,761.769958,8.110000,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
43,False,True,True,0.000000,1.000000,-2000.000000,-4352.209961,18.330000,0.000000,776.760010,8.110000,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
44,False,True,True,0.000000,1.000000,-2000.000000,-4345.669922,18.330000,0.000000,791.619995,8.110000,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
45,False,True,True,0.000000,1.000000,-2000.000000,-4339.069824,18.330000,0.000000,798.159973,8.210000,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
46,False,True,True,0.000000,1.000000,-2000.000000,-4332.419922,18.330000,0.000000,804.649963,8.280000,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
47,False,True,True,0.000000,1.000000,-2000.000000,-4325.709961,18.330000,0.000000,811.079956,8.320000,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
48,False,True,True,0.000000,1.000000,-2000.000000,-4318.949707,18.330000,0.000000,817.459961,8.349999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
49,False,True,True,0.000000,1.000000,-2000.000000,-4312.140137,18.330000,0.000000,823.779968,8.370000,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
50,False,True,True,0.000000,1.000000,-2000.000000,-4305.270020,18.330000,0.000000,830.049988,8.380000,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
51,False,True,True,0.000000,1.000000,-2000.000000,-4298.350098,18.330000,0.000000,836.260010,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
52,False,True,True,0.000000,1.000000,-2000.000000,-4291.379883,18.330000,0.000000,842.419983,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
53,False,True,True,0.000000,1.000000,-2000.000000,-4284.359863,18.330000,0.000000,848.529968,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
54,False,True,True,0.000000,1.000000,-2000.000000,-4277.290039,18.330000,0.000000,854.589966,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
55,False,True,True,0.000000,1.000000,-2000.000000,-4270.169922,18.330000,0.000000,860.589966,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
56,False,True,True,0.000000,1.000000,-2000.000000,-4263.000000,18.330000,0.000000,866.539978,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
57,False,True,True,0.000000,1.000000,-2000.000000,-4255.779785,18.330000,0.000000,872.440002,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
58,False,True,True,0.000000,1.000000,-2000.000000,-4248.509766,18.330000,0.000000,878.289978,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
59,False,True,True,0.000000,1.000000,-2000.000000,-4241.189941,18.330000,0.000000,884.089966,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
60,False,True,True,0.000000,1.000000,-2000.000000,-4233.819824,18.330000,0.000000,889.839966,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
61,False,True,True,0.000000,1.000000,-2000.000000,-4226.399902,18.330000,0.000000,895.539978,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
62,False,True,True,0.000000,1.000000,-2000.000000,-4218.939941,18.330000,0.000000,901.190002,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000400,0.000000,0.000000
63,False,True,True,0.000000,1.000000,-2000.000000,-4211.429688,18.330000,0.000000,906.789978,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
64,False,True,True,0.000000,1.000000,-2000.000000,-4203.870117,18.330000,0.000000,912.349976,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
65,False,True,True,0.000000,1.000000,-2000.000000,-4196.270020,18.330000,0.000000,917.859985,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
66,False,True,True,0.000000,1.000000,-2000.000000,-4188.620117,18.330000,0.000000,923.320007,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
67,False,True,True,0.000000,1.000000,-2000.000000,-4180.929688,18.330000,0.000000,928.739990,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
68,False,True,True,0.000000,1.000000,-2000.000000,-4173.189941,18.330000,0.000000,934.109985,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
69,False,True,True,0.000000,1.000000,-2000.000000,-4165.409668,18.330000,0.000000,939.429993,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
70,False,True,True,0.000000,1.000000,-2000.000000,-4157.580078,18.330000,0.000000,944.709961,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
71,False,True,True,0.000000,1.000000,-2000.000000,-4149.709961,18.330000,0.000000,949.940002,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
72,False,True,True,0.000000,1.000000,-2000.000000,-4141.790039,18.330000,0.000000,955.130005,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
73,False,True,True,0.000000,1.000000,-2000.000000,-4133.830078,18.330000,0.000000,960.269958,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000500,0.000000,0.000000
74,False,True,True,0.000000,1.000000,-2000.000000,-4125.830078,18.330000,0.000000,965.369995,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
75,False,True,True,0.000000,1.000000,-2000.000000,-4117.779785,18.330000,0.000000,970.419983,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
76,False,True,True,0.000000,1.000000,-2000.000000,-4109.689941,18.330000,0.000000,975.429993,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
77,False,True,True,0.000000,1.000000,-2000.000000,-4101.560059,18.330000,0.000000,980.399963,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
78,False,True,True,0.000000,1.000000,-2000.000000,-4093.389893,18.330000,0.000000,985.329956,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
79,False,True,True,0.000000,1.000000,-2000.000000,-4085.179932,18.330000,0.000000,990.209961,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
80,False,True,True,0.000000,1.000000,-2000.000000,-4076.929932,18.330000,0.000000,995.049988,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
81,False,True,True,0.000000,1.000000,-2000.000000,-4068.639893,18.330000,0.000000,999.849976,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
82,False,True,True,0.000000,1.000000,-2000.000000,-4060.309814,18.330000,0.000000,1004.609985,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
83,False,True,True,0.000000,1.000000,-2000.000000,-4051.939941,18.330000,0.000000,1009.329956,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
84,False,True,True,0.000000,1.000000,-2000.000000,-4043.530029,18.330000,0.000000,1014.009949,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
85,False,True,True,0.000000,1.000000,-2000.000000,-4035.079834,18.330000,0.000000,1018.649963,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
86,False,True,True,0.000000,1.000000,-2000.000000,-4026.589844,18.330000,0.000000,1023.250000,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000600,0.000000,0.000000
87,False,True,True,0.000000,1.000000,-2000.000000,-4018.059814,18.330000,0.000000,1027.809937,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
88,False,True,True,0.000000,1.000000,-2000.000000,-4009.489990,18.330000,0.000000,1032.329956,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
89,False,True,True,0.000000,1.000000,-2000.000000,-4000.889893,18.330000,0.000000,1036.809937,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
90,False,True,True,0.000000,1.000000,-2000.000000,-3992.250000,18.330000,0.000000,1041.250000,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
91,False,True,True,0.000000,1.000000,-2000.000000,-3983.569824,18.330000,0.000000,1045.650024,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
92,False,True,True,0.000000,1.000000,-2000.000000,-3974.859863,18.330000,0.000000,1050.020020,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
93,False,True,True,0.000000,1.000000,-2000.000000,-3966.109863,18.330000,0.000000,1054.349976,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
94,False,True,True,0.000000,1.000000,-2000.000000,-3957.319824,18.330000,0.000000,1058.640015,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
95,False,True,True,0.000000,1.000000,-2000.000000,-3948.500000,18.330000,0.000000,1062.900024,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
96,False,True,True,0.000000,1.000000,-2000.000000,-3939.639893,18.330000,0.000000,1067.119995,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
97,False,True,True,0.000000,1.000000,-2000.000000,-3930.750000,18.330000,0.000000,1071.299927,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
98,False,True,True,0.000000,1.000000,-2000.000000,-3921.819824,18.330000,0.000000,1075.449951,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
99,False,True,True,0.000000,1.000000,-2000.000000,-3912.859863,18.330000,0.000000,1079.559937,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000700,0.000000,0.000000
100,False,True,True,0.000000,1.000000,-2000.000000,-3903.859863,18.330000,0.000000,1083.640015,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
101,False,True,True,0.000000,1.000000,-2000.000000,-3894.829834,18.330000,0.000000,1087.679932,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
102,False,True,True,0.000000,1.000000,-2000.000000,-3885.770020,18.330000,0.000000,1091.689941,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
103,False,True,True,0.000000,1.000000,-2000.000000,-3876.669922,18.330000,0.000000,1095.660034,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
104,False,True,True,0.000000,1.000000,-2000.000000,-3867.539795,18.330000,0.000000,1099.599976,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
105,False,True,True,0.000000,1.000000,-2000.000000,-3858.379883,18.330000,0.000000,1103.500000,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
106,False,True,True,0.000000,1.000000,-2000.000000,-3849.179932,18.330000,0.000000,1107.369995,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
107,False,True,True,0.000000,1.000000,-2000.000000,-3839.949951,18.330000,0.000000,1111.209961,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
108,False,True,True,0.000000,1.000000,-2000.000000,-3830.689941,18.330000,0.000000,1115.020020,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
109,False,True,True,0.000000,1.000000,-2000.000000,-3821.399902,18.330000,0.000000,1118.789917,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
110,False,True,True,0.000000,1.000000,-2000.000000,-3812.079834,18.330000,0.000000,1122.530029,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
111,False,True,True,0.000000,1.000000,-2000.000000,-3802.719971,18.330000,0.000000,1126.239990,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
112,False,True,True,0.000000,1.000000,-2000.000000,-3793.329834,18.330000,0.000000,1129.919922,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
113,False,True,True,0.000000,1.000000,-2000.000000,-3783.909912,18.330000,0.000000,1133.559937,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
114,False,True,True,0.000000,1.000000,-2000.000000,-3774.459961,18.330000,0.000000,1137.169922,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
115,False,True,True,0.000000,1.000000,-2000.000000,-3764.979980,18.330000,0.000000,1140.750000,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000800,0.000000,0.000000
116,False,True,True,0.000000,1.000000,-2000.000000,-3755.469971,18.330000,0.000000,1144.299927,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
117,False,True,True,0.000000,1.000000,-2000.000000,-3745.929932,18.330000,0.000000,1147.819946,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
118,False,True,True,0.000000,1.000000,-2000.000000,-3736.359863,18.330000,0.000000,1151.309937,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
119,False,True,True,0.000000,1.000000,-2000.000000,-3726.770020,18.330000,0.000000,1154.770020,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
120,False,True,True,0.000000,1.000000,-2000.000000,-3717.149902,18.330000,0.000000,1158.199951,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
121,False,True,True,0.000000,1.000000,-2000.000000,-3707.500000,18.330000,0.000000,1161.599976,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
122,False,True,True,0.000000,1.000000,-2000.000000,-3697.819824,18.330000,0.000000,1164.969971,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
123,False,True,True,0.000000,1.000000,-2000.000000,-3688.109863,18.330000,0.000000,1168.309937,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
124,False,True,True,0.000000,1.000000,-2000.000000,-3678.369873,18.330000,0.000000,1171.630005,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
125,False,True,True,0.000000,1.000000,-2000.000000,-3668.609863,18.330000,0.000000,1174.919922,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
126,False,True,True,0.000000,1.000000,-2000.000000,-3658.819824,18.330000,0.000000,1178.179932,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
127,False,True,True,0.000000,1.000000,-2000.000000,-3649.000000,18.330000,0.000000,1181.410034,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
128,False,True,True,0.000000,1.000000,-2000.000000,-3639.149902,18.330000,0.000000,1184.609985,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
129,False,True,True,0.000000,1.000000,-2000.000000,-3629.280029,18.330000,0.000000,1187.789917,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
130,False,True,True,0.000000,1.000000,-2000.000000,-3619.379883,18.330000,0.000000,1190.939941,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
131,False,True,True,0.000000,1.000000,-2000.000000,-3609.459961,18.330000,0.000000,1194.059937,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
132,False,True,True,0.000000,1.000000,-2000.000000,-3599.510010,18.330000,0.000000,1197.160034,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.000900,0.000000,0.000000
133,False,True,True,0.000000,1.000000,-2000.000000,-3589.530029,18.330000,0.000000,1200.229980,8.389999,-0.005975,0.005980,0.707074,0.707089,-0.001000,0.000000,0.000000
134,False,True,True,0.000000,1.000000,-2000.000000,-3579.530029,18.330000,0.000000,1203.270020,8.389999,-0.005980,0.005986,0.707074,0.707088,-0.001000,0.000000,0.000000
135,False,True,True,0.000000,1.000000,-2000.000000,-3569.500000,18.330000,0.000000,1206.289917,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000900,0.000000,0.000000
136,False,True,True,0.000000,1.000000,-2000.000000,-3559.449951,18.330000,0.000000,1209.280029,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
137,False,True,True,0.000000,1.000000,-2000.000000,-3549.369873,18.330000,0.000000,1212.239990,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
138,False,True,True,0.000000,1.000000,-2000.000000,-3539.270020,18.330000,0.000000,1215.179932,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
139,False,True,True,0.000000,1.000000,-2000.000000,-3529.139893,18.330000,0.000000,1218.089966,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
140,False,True,True,0.000000,1.000000,-2000.000000,-3518.989990,18.330000,0.000000,1220.979980,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
141,False,True,True,0.000000,1.000000,-2000.000000,-3508.809814,18.330000,0.000000,1223.839966,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
142,False,True,True,0.000000,1.000000,-2000.000000,-3498.609863,18.330000,0.000000,1226.679932,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
143,False,True,True,0.000000,1.000000,-2000.000000,-3488.389893,18.330000,0.000000,1229.500000,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
144,False,True,True,0.000000,1.000000,-2000.000000,-3478.139893,18.330000,0.000000,1232.289917,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
145,False,True,True,0.000000,1.000000,-2000.000000,-3467.869873,18.330000,0.000000,1235.059937,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
146,False,True,True,0.000000,1.000000,-2000.000000,-3457.579834,18.330000,0.000000,1237.799927,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
147,False,True,True,0.000000,1.000000,-2000.000000,-3447.260010,18.330000,0.000000,1240.520020,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
148,False,True,True,0.000000,1.000000,-2000.000000,-3436.919922,18.330000,0.000000,1243.219971,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
149,False,True,True,0.000000,1.000000,-2000.000000,-3426.559814,18.330000,0.000000,1245.890015,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
150,False,True,True,0.000000,1.000000,-2000.000000,-3416.179932,18.330000,0.000000,1248.539917,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
151,False,True,True,0.000000,1.000000,-2000.000000,-3405.780029,18.330000,0.000000,1251.169922,8.389999,-0.005986,0.005991,0.707074,0.707088,-0.000800,0.000000,0.000000
