frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
98,False,False,True,True,1.000000,0.000000,28.939999,51.039997,155.229996,235.379990,180.069992,-238.619995,0.992319,-0.116353,-0.025180,0.033639,-1.824300,0.282500,-1.965700
99,False,False,True,True,1.000000,0.000000,30.969999,52.520000,153.190002,243.939987,178.009995,-244.399994,0.990990,-0.124947,-0.025693,0.040831,-1.760500,0.261500,-2.044200
100,False,False,True,True,1.000000,0.000000,33.070000,53.989998,151.110001,252.470001,175.800003,-250.169998,0.989506,-0.133843,-0.026157,0.047747,-1.700000,0.239000,-2.122400
101,False,False,True,True,1.000000,0.000000,35.239998,55.439999,148.979996,260.959991,173.440002,-255.929993,0.987864,-0.143041,-0.026561,0.054399,-1.642600,0.215100,-2.200300
102,False,False,True,True,1.000000,0.000000,37.489998,56.860001,146.800003,269.399994,170.919998,-261.669983,0.986058,-0.152541,-0.026912,0.060792,-1.588300,0.189800,-2.277900
103,False,False,True,True,1.000000,0.000000,39.799999,58.259998,144.569992,277.790009,168.229996,-267.389984,0.984086,-0.162338,-0.027198,0.066942,-1.537000,0.163200,-2.355100
104,False,False,True,True,1.000000,0.000000,42.180000,59.639999,142.289993,286.130005,165.369995,-273.079987,0.981941,-0.172432,-0.027425,0.072854,-1.488600,0.135400,-2.432000
105,False,False,True,True,1.000000,0.000000,44.629997,60.989998,139.970001,294.410004,162.339996,-278.750000,0.979617,-0.182817,-0.027581,0.078540,-1.443000,0.106400,-2.508500
106,False,False,True,True,1.000000,0.000000,47.149998,62.320000,137.599991,302.619995,159.139999,-284.380005,0.977107,-0.193488,-0.027673,0.084011,-1.400100,0.076400,-2.584600
107,False,False,True,True,1.000000,0.000000,49.739998,63.619999,135.179993,310.759979,155.759995,-289.979980,0.974406,-0.204445,-0.027689,0.089271,-1.359900,0.045400,-2.660400
108,False,False,True,True,1.000000,0.000000,52.399998,64.889999,132.720001,318.820007,152.199997,-295.549988,0.971504,-0.215682,-0.027635,0.094326,-1.322300,0.013400,-2.735800
109,False,False,True,True,1.000000,0.000000,55.119999,66.129997,130.209991,326.799988,148.449997,-301.079987,0.968393,-0.227200,-0.027500,0.099186,-1.287200,-0.019300,-2.810800
110,False,False,True,True,1.000000,0.000000,57.910000,67.330002,127.659996,334.690002,144.520004,-306.559998,0.965066,-0.238988,-0.027290,0.103858,-1.254500,-0.052800,-2.885400
111,False,False,True,True,1.000000,0.000000,60.759998,68.500000,125.059998,342.479980,140.399994,-312.000000,0.961514,-0.251045,-0.026998,0.108347,-1.224200,-0.087000,-2.959600
112,False,False,True,True,1.000000,0.000000,63.680000,69.629997,122.419998,350.169983,136.089996,-317.389984,0.957724,-0.263367,-0.026626,0.112663,-1.196200,-0.121900,-3.033500
113,False,False,True,True,1.000000,0.000000,66.659996,70.729996,119.729996,357.750000,131.580002,-322.729980,0.953691,-0.275942,-0.026168,0.116806,-1.170500,-0.157400,-3.107000
114,False,False,True,True,1.000000,0.000000,69.699997,71.790001,117.000000,365.209991,126.879997,-328.009979,0.949403,-0.288771,-0.025623,0.120782,-1.146900,-0.193400,-3.180100
115,False,False,True,True,1.000000,0.000000,72.799995,72.809998,114.220001,372.539978,121.979996,-333.239990,0.944850,-0.301843,-0.024991,0.124596,-1.125500,-0.229900,-3.252900
116,False,False,True,True,1.000000,0.000000,75.959999,73.779999,111.399994,379.739990,116.889999,-338.399994,0.940020,-0.315157,-0.024274,0.128254,-1.106100,-0.266800,-3.325300
117,False,False,True,True,1.000000,0.000000,79.180000,74.709999,108.540001,386.789978,111.599998,-343.500000,0.934902,-0.328703,-0.023465,0.131760,-1.088700,-0.304000,-3.397400
118,False,False,True,True,1.000000,0.000000,82.459999,75.589996,105.639999,393.690002,106.119995,-348.529999,0.929487,-0.342471,-0.022564,0.135121,-1.073300,-0.341500,-3.469200
119,False,False,True,True,1.000000,0.000000,85.799995,76.430000,102.689995,400.429993,100.449997,-353.500000,0.923763,-0.356454,-0.021571,0.138337,-1.059700,-0.379300,-3.540600
120,False,False,True,True,1.000000,0.000000,89.189995,77.220001,99.699997,407.000000,94.579994,-358.389984,0.917717,-0.370648,-0.020487,0.141406,-1.048000,-0.417300,-3.611700
121,False,False,True,True,1.000000,0.000000,92.629997,77.959999,96.669998,413.380005,88.519997,-363.209991,0.911340,-0.385036,-0.019311,0.144341,-1.038000,-0.455400,-3.682500
122,False,False,True,True,1.000000,0.000000,96.129997,78.650002,93.599998,419.569977,82.279999,-367.949982,0.904619,-0.399613,-0.018038,0.147136,-1.029800,-0.493600,-3.753000
123,False,False,True,True,1.000000,0.000000,99.680000,79.279999,90.489998,425.559998,75.849998,-372.609985,0.897539,-0.414373,-0.016673,0.149801,-1.023200,-0.531800,-3.823300
124,False,False,True,True,1.000000,0.000000,103.269997,79.860001,87.349998,431.339996,69.239998,-377.190002,0.890093,-0.429301,-0.015211,0.152331,-1.018200,-0.570000,-3.893300
125,False,False,True,True,1.000000,0.000000,106.909996,80.379997,84.169998,436.899994,62.449997,-381.690002,0.882266,-0.444384,-0.013652,0.154731,-1.014800,-0.608200,-3.963100
126,False,False,True,True,1.000000,0.000000,110.599998,80.839996,80.949997,442.229980,55.489998,-386.100006,0.874049,-0.459614,-0.011995,0.157003,-1.012900,-0.646300,-4.032600
127,False,False,True,True,1.000000,0.000000,114.329994,81.239998,77.699997,447.319977,48.369999,-390.419983,0.865426,-0.474979,-0.010247,0.159150,-1.012500,-0.684300,-4.101900
128,False,False,True,True,1.000000,0.000000,118.099998,81.580002,74.409996,452.149994,41.090000,-394.649994,0.856388,-0.490462,-0.008402,0.161173,-1.013500,-0.722200,-4.171000
129,False,False,True,True,1.000000,0.000000,121.909996,81.860001,71.089996,456.720001,33.649998,-398.789978,0.846923,-0.506053,-0.006460,0.163066,-1.015800,-0.759900,-4.239900
130,False,False,True,True,1.000000,0.000000,125.750000,82.080002,67.729996,461.019989,26.070000,-402.839996,0.837020,-0.521735,-0.004421,0.164836,-1.019400,-0.797300,-4.308700
131,False,False,True,True,1.000000,0.000000,129.629990,82.229996,64.339996,465.029999,18.350000,-406.799988,0.826664,-0.537499,-0.002290,0.166481,-1.024300,-0.834500,-4.377300
