frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
103,True,True,0.000000,1.000000,-2000.000000,-3773.139893,17.010000,0.000000,1468.449951,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
104,True,True,0.000000,1.000000,-2000.000000,-3760.829834,17.010000,0.000000,1476.709961,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
105,True,True,0.000000,1.000000,-2000.000000,-3748.449951,17.010000,0.000000,1484.969971,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
106,True,True,0.000000,1.000000,-2000.000000,-3736.010010,17.010000,0.000000,1493.229980,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
107,True,True,0.000000,1.000000,-2000.000000,-3723.500000,17.010000,0.000000,1501.489990,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
108,True,True,0.000000,1.000000,-2000.000000,-3710.919922,17.010000,0.000000,1509.750000,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
109,True,True,0.000000,1.000000,-2000.000000,-3698.270020,17.010000,0.000000,1518.010010,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
110,True,True,0.000000,1.000000,-2000.000000,-3685.549805,17.010000,0.000000,1526.270020,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
111,True,True,0.000000,1.000000,-2000.000000,-3672.760010,17.010000,0.000000,1534.529907,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
112,True,True,0.000000,1.000000,-2000.000000,-3659.899902,17.010000,0.000000,1542.789917,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
113,True,True,0.000000,1.000000,-2000.000000,-3646.969971,17.010000,0.000000,1551.049927,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
114,True,True,0.000000,1.000000,-2000.000000,-3633.979980,17.010000,0.000000,1559.309937,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
115,True,True,0.000000,1.000000,-2000.000000,-3620.919922,17.010000,0.000000,1567.569946,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
116,True,True,0.000000,1.000000,-2000.000000,-3607.790039,17.010000,0.000000,1575.829956,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
117,True,True,0.000000,1.000000,-2000.000000,-3594.589844,17.010000,0.000000,1584.089966,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
118,True,True,0.000000,1.000000,-2000.000000,-3581.319824,17.010000,0.000000,1592.349976,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
119,True,True,0.000000,1.000000,-2000.000000,-3567.979980,17.010000,0.000000,1600.609985,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
120,True,True,0.000000,1.000000,-2000.000000,-3554.569824,17.010000,0.000000,1608.869995,8.160000,-0.003369,0.003374,0.707096,0.707101,-0.000800,0.000000,0.000000
121,True,True,0.000000,1.000000,-2000.000000,-3541.159912,17.010000,0.000000,1608.859985,8.210000,-0.003369,0.003374,0.707096,0.707101,-0.000700,0.000000,0.000000
122,True,True,0.000000,1.000000,-2000.000000,-3527.750000,17.010000,0.000000,1608.859985,8.250000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
123,True,True,0.000000,1.000000,-2000.000000,-3514.339844,17.010000,0.000000,1608.859985,8.270000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
124,True,True,0.000000,1.000000,-2000.000000,-3500.929932,17.010000,0.000000,1608.859985,8.280000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
125,True,True,0.000000,1.000000,-2000.000000,-3487.520020,17.010000,0.000000,1608.859985,8.290000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
126,True,True,0.000000,1.000000,-2000.000000,-3474.109863,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
127,True,True,0.000000,1.000000,-2000.000000,-3460.699951,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
128,True,True,0.000000,1.000000,-2000.000000,-3447.290039,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
129,True,True,0.000000,1.000000,-2000.000000,-3433.879883,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
130,True,True,0.000000,1.000000,-2000.000000,-3420.469971,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
131,True,True,0.000000,1.000000,-2000.000000,-3407.059814,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
132,True,True,0.000000,1.000000,-2000.000000,-3393.649902,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
133,True,True,0.000000,1.000000,-2000.000000,-3380.239990,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
134,True,True,0.000000,1.000000,-2000.000000,-3366.829834,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
135,True,True,0.000000,1.000000,-2000.000000,-3353.419922,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
136,True,True,0.000000,1.000000,-2000.000000,-3340.010010,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
137,True,True,0.000000,1.000000,-2000.000000,-3326.599854,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
138,True,True,0.000000,1.000000,-2000.000000,-3313.189941,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
139,True,True,0.000000,1.000000,-2000.000000,-3299.780029,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
140,True,True,0.000000,1.000000,-2000.000000,-3286.369873,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
141,True,True,0.000000,1.000000,-2000.000000,-3272.959961,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
142,True,True,0.000000,1.000000,-2000.000000,-3259.550049,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
143,True,True,0.000000,1.000000,-2000.000000,-3246.139893,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
144,True,True,0.000000,1.000000,-2000.000000,-3232.729980,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
145,True,True,0.000000,1.000000,-2000.000000,-3219.319824,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
146,True,True,0.000000,1.000000,-2000.000000,-3205.909912,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
147,True,True,0.000000,1.000000,-2000.000000,-3192.500000,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
148,True,True,0.000000,1.000000,-2000.000000,-3179.089844,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
149,True,True,0.000000,1.000000,-2000.000000,-3165.679932,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
150,True,True,0.000000,1.000000,-2000.000000,-3152.270020,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
151,True,True,0.000000,1.000000,-2000.000000,-3138.859863,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
152,True,True,0.000000,1.000000,-2000.000000,-3125.449951,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
153,True,True,0.000000,1.000000,-2000.000000,-3112.040039,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
154,True,True,0.000000,1.000000,-2000.000000,-3098.629883,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
155,True,True,0.000000,1.000000,-2000.000000,-3085.219971,17.010000,0.000000,1608.859985,8.300000,-0.003369,0.003374,0.707096,0.707101,-0.000600,0.000000,0.000000
